"order_id","order_date","customer_id","region","sales_channel_id","product_id","units_sold","msrp","unit_price","discount_pct","net_unit_price","return_flag","return_date","delivery_date","attributed_campaign_id","order_id_clean","customer_id_clean","product_id_clean","sales_channel_id_clean","attributed_campaign_id_clean","order_dt","delivery_dt","return_dt","is_order_date_bad","is_delivery_date_bad","units_sold_num","is_units_sold_bad","unit_price_num","is_unit_price_bad","net_unit_price_num","is_net_unit_price_bad","discount_pct_num","is_discount_pct_bad","msrp_num","is_msrp_bad"
ORD-8673103,"2024-10-27",CUST-454992,,SC-001,PRD-40784,1,808.21,871.17,0,871.17,0,,"2024-10-30",,ORD-8673103,CUST-454992,PRD-40784,SC-001,,2024-10-27 00:00:00.000,2024-10-30 00:00:00.000,,0,0,1,0,871.17,0,871.17,0,0,0,808.21,0
ORD-3384093,"2024-03-23",CUST-299055,,SC-001,PRD-93130,2,570.44,606.07,0,606.07,0,,"2024-03-28",CMP-225228,ORD-3384093,CUST-299055,PRD-93130,SC-001,CMP-225228,2024-03-23 00:00:00.000,2024-03-28 00:00:00.000,,0,0,2,0,606.07,0,606.07,0,0,0,570.44,0
ORD-9835183,"2025-05-10",CUST-716113,LATAM,SC-006,PRD-63354,2,259.75,304.6,5,289.37,0,,"2025-05-15",,ORD-9835183,CUST-716113,PRD-63354,SC-006,,2025-05-10 00:00:00.000,2025-05-15 00:00:00.000,,0,0,2,0,304.6,0,289.37,0,5,0,259.75,0
ORD-1746373,"2025-02-11",CUST-851759,,SC-002,PRD-66155,1,264.69,260.23,10,234.21,0,,"2025-02-11",CMP-804633,ORD-1746373,CUST-851759,PRD-66155,SC-002,CMP-804633,2025-02-11 00:00:00.000,2025-02-11 00:00:00.000,,0,0,1,0,260.23,0,234.21,0,10,0,264.69,0
ORD-1516881,"2024-09-12",CUST-986438,,SC-007,PRD-79329,1,274.63,264.11,0,264.11,0,,"2024-09-17",CMP-687354,ORD-1516881,CUST-986438,PRD-79329,SC-007,CMP-687354,2024-09-12 00:00:00.000,2024-09-17 00:00:00.000,,0,0,1,0,264.11,0,264.11,0,0,0,274.63,0
ORD-8916526,"2024-12-21",CUST-308727,EU,SC-005,PRD-66155,1,264.69,271.89,5,258.3,0,,"2024-12-21",CMP-935593,ORD-8916526,CUST-308727,PRD-66155,SC-005,CMP-935593,2024-12-21 00:00:00.000,2024-12-21 00:00:00.000,,0,0,1,0,271.89,0,258.3,0,5,0,264.69,0
ORD-5849222,"2024-07-22",CUST-237118,APAC,SC-004,PRD-67912,1,888.9,911.78,0,911.78,0,,"2024-07-25",,ORD-5849222,CUST-237118,PRD-67912,SC-004,,2024-07-22 00:00:00.000,2024-07-25 00:00:00.000,,0,0,1,0,911.78,0,911.78,0,0,0,888.9,0
ORD-4872801,"2025-05-05",CUST-224582,LATAM,SC-001,PRD-66155,1,264.69,274.8,0,274.8,0,,"2025-05-05",,ORD-4872801,CUST-224582,PRD-66155,SC-001,,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,,0,0,1,0,274.8,0,274.8,0,0,0,264.69,0
ORD-5350821,"2024-02-13",CUST-792509,LATAM,SC-002,PRD-41385,1,230.81,242.54,0,242.54,0,,,CMP-743829,ORD-5350821,CUST-792509,PRD-41385,SC-002,CMP-743829,2024-02-13 00:00:00.000,,,0,0,1,0,242.54,0,242.54,0,0,0,230.81,0
ORD-2289258,"2025-04-06",CUST-127121,EU,SC-005,PRD-42018,1,573.5,595.06,0,595.06,0,,"2025-04-07",,ORD-2289258,CUST-127121,PRD-42018,SC-005,,2025-04-06 00:00:00.000,2025-04-07 00:00:00.000,,0,0,1,0,595.06,0,595.06,0,0,0,573.5,0
ORD-9291377,"2024-06-15",CUST-391773,APAC,SC-002,PRD-38080,1,268.62,285.95,10,257.36,0,,"2024-06-17",,ORD-9291377,CUST-391773,PRD-38080,SC-002,,2024-06-15 00:00:00.000,2024-06-17 00:00:00.000,,0,0,1,0,285.95,0,257.36,0,10,0,268.62,0
ORD-5412860,"2024-03-27",CUST-455556,EU,SC-001,PRD-42018,1,573.5,615.07,0,615.07,0,,"2024-03-28",CMP-563555,ORD-5412860,CUST-455556,PRD-42018,SC-001,CMP-563555,2024-03-27 00:00:00.000,2024-03-28 00:00:00.000,,0,0,1,0,615.07,0,615.07,0,0,0,573.5,0
ORD-2170916,"2025-04-19",CUST-600149,,SC-005,PRD-68008,2,338.73,363.64,0,363.64,0,,"2025-04-26",CMP-755331,ORD-2170916,CUST-600149,PRD-68008,SC-005,CMP-755331,2025-04-19 00:00:00.000,2025-04-26 00:00:00.000,,0,0,2,0,363.64,0,363.64,0,0,0,338.73,0
ORD-2218331,"2024-03-10",CUST-485896,LATAM,SC-006,PRD-82845,1,270.31,233.63,0,233.63,0,,"2024-03-13",,ORD-2218331,CUST-485896,PRD-82845,SC-006,,2024-03-10 00:00:00.000,2024-03-13 00:00:00.000,,0,0,1,0,233.63,0,233.63,0,0,0,270.31,0
ORD-8913356,"2025-09-29",CUST-181247,LATAM,SC-003,PRD-91351,1,789.06,800.06,0,800.06,0,,"2025-09-30",,ORD-8913356,CUST-181247,PRD-91351,SC-003,,2025-09-29 00:00:00.000,2025-09-30 00:00:00.000,,0,0,1,0,800.06,0,800.06,0,0,0,789.06,0
ORD-3182275,"2025-09-23",CUST-195763,,SC-006,PRD-38080,1,268.62,253.74,5,241.05,0,,"2025-09-24",,ORD-3182275,CUST-195763,PRD-38080,SC-006,,2025-09-23 00:00:00.000,2025-09-24 00:00:00.000,,0,0,1,0,253.74,0,241.05,0,5,0,268.62,0
ORD-6746878,"2025-08-02",CUST-145814,EU,SC-004,PRD-62923,1,432.98,460.4,0,460.4,0,,"2025-08-03",,ORD-6746878,CUST-145814,PRD-62923,SC-004,,2025-08-02 00:00:00.000,2025-08-03 00:00:00.000,,0,0,1,0,460.4,0,460.4,0,0,0,432.98,0
ORD-3089204,"2025-12-13",CUST-183958,EU,SC-002,PRD-71348,1,295.19,254.77,0,254.77,0,,"2025-12-18",CMP-887046,ORD-3089204,CUST-183958,PRD-71348,SC-002,CMP-887046,2025-12-13 00:00:00.000,2025-12-18 00:00:00.000,,0,0,1,0,254.77,0,254.77,0,0,0,295.19,0
ORD-3766506,"2024-04-29",CUST-170394,APAC,SC-001,PRD-66155,2,264.69,288.02,15,244.82,0,,"2024-04-30",CMP-974579,ORD-3766506,CUST-170394,PRD-66155,SC-001,CMP-974579,2024-04-29 00:00:00.000,2024-04-30 00:00:00.000,,0,0,2,0,288.02,0,244.82,0,15,0,264.69,0
ORD-4427014,"2025-10-24",CUST-567574,,SC-007,PRD-21114,2,209.39,198.53,0,198.53,0,,"2025-10-27",,ORD-4427014,CUST-567574,PRD-21114,SC-007,,2025-10-24 00:00:00.000,2025-10-27 00:00:00.000,,0,0,2,0,198.53,0,198.53,0,0,0,209.39,0
ORD-8992171,"2024-05-24",CUST-583863,APAC,SC-001,PRD-99353,1,201.04,187.85,15,159.67,0,,"2024-05-25",CMP-439044,ORD-8992171,CUST-583863,PRD-99353,SC-001,CMP-439044,2024-05-24 00:00:00.000,2024-05-25 00:00:00.000,,0,0,1,0,187.85,0,159.67,0,15,0,201.04,0
ORD-9572356,"2024-01-14",CUST-398768,,SC-001,PRD-89457,1,792.21,809.14,0,809.14,0,,"2024-01-16",CMP-130237,ORD-9572356,CUST-398768,PRD-89457,SC-001,CMP-130237,2024-01-14 00:00:00.000,2024-01-16 00:00:00.000,,0,0,1,0,809.14,0,809.14,0,0,0,792.21,0
ORD-9486490,"2024-03-08",CUST-755788,EU,SC-005,PRD-71348,2,295.19,288.58,0,288.58,0,,"2024-03-08",,ORD-9486490,CUST-755788,PRD-71348,SC-005,,2024-03-08 00:00:00.000,2024-03-08 00:00:00.000,,0,0,2,0,288.58,0,288.58,0,0,0,295.19,0
ORD-4732213,"2024-09-29",CUST-858889,,SC-003,PRD-21114,1,209.39,231.75,0,231.75,0,,"2024-10-02",CMP-691040,ORD-4732213,CUST-858889,PRD-21114,SC-003,CMP-691040,2024-09-29 00:00:00.000,2024-10-02 00:00:00.000,,0,0,1,0,231.75,0,231.75,0,0,0,209.39,0
ORD-3064452,"2024-01-13",CUST-178686,LATAM,SC-002,PRD-30635,2,428.85,463.92,0,463.92,0,,"2024-01-14",,ORD-3064452,CUST-178686,PRD-30635,SC-002,,2024-01-13 00:00:00.000,2024-01-14 00:00:00.000,,0,0,2,0,463.92,0,463.92,0,0,0,428.85,0
ORD-3662340,"2025-11-13",CUST-936020,APAC,SC-004,PRD-93130,3,570.44,552.96,5,525.31,0,,"2025-11-18",,ORD-3662340,CUST-936020,PRD-93130,SC-004,,2025-11-13 00:00:00.000,2025-11-18 00:00:00.000,,0,0,3,0,552.96,0,525.31,0,5,0,570.44,0
ORD-4945310,"2025-07-10",CUST-632280,,SC-001,PRD-68082,1,630.31,669.74,10,602.77,0,,"2025-07-13",,ORD-4945310,CUST-632280,PRD-68082,SC-001,,2025-07-10 00:00:00.000,2025-07-13 00:00:00.000,,0,0,1,0,669.74,0,602.77,0,10,0,630.31,0
ORD-7103638,"2025-02-11",CUST-424620,EU,SC-004,PRD-59672,1,234.37,226.7,0,226.7,1,"2025-02-26","2025-02-12",,ORD-7103638,CUST-424620,PRD-59672,SC-004,,2025-02-11 00:00:00.000,2025-02-12 00:00:00.000,2025-02-26 00:00:00.000,0,0,1,0,226.7,0,226.7,0,0,0,234.37,0
ORD-8740574,"2025-04-13",CUST-679077,APAC,SC-003,PRD-35112,2,829.84,802.26,10,722.03,0,,"2025-04-20",CMP-253607,ORD-8740574,CUST-679077,PRD-35112,SC-003,CMP-253607,2025-04-13 00:00:00.000,2025-04-20 00:00:00.000,,0,0,2,0,802.26,0,722.03,0,10,0,829.84,0
ORD-2445007,"2025-07-22",CUST-773918,,SC-008,PRD-90120,1,521.42,543.76,0,543.76,0,,"2025-07-24",,ORD-2445007,CUST-773918,PRD-90120,SC-008,,2025-07-22 00:00:00.000,2025-07-24 00:00:00.000,,0,0,1,0,543.76,0,543.76,0,0,0,521.42,0
ORD-3212087,"2024-08-22",CUST-612311,EU,SC-003,PRD-59672,1,234.37,254.84,0,254.84,0,,"2024-08-23",,ORD-3212087,CUST-612311,PRD-59672,SC-003,,2024-08-22 00:00:00.000,2024-08-23 00:00:00.000,,0,0,1,0,254.84,0,254.84,0,0,0,234.37,0
ORD-1504590,"2024-03-22",CUST-753534,LATAM,SC-003,PRD-40982,1,244.35,237.88,5,225.99,0,,"2024-03-22",,ORD-1504590,CUST-753534,PRD-40982,SC-003,,2024-03-22 00:00:00.000,2024-03-22 00:00:00.000,,0,0,1,0,237.88,0,225.99,0,5,0,244.35,0
ORD-8886613,"2024-09-24",CUST-435239,,SC-003,PRD-49117,1,855.31,836.58,5,794.75,0,,"2024-09-25",,ORD-8886613,CUST-435239,PRD-49117,SC-003,,2024-09-24 00:00:00.000,2024-09-25 00:00:00.000,,0,0,1,0,836.58,0,794.75,0,5,0,855.31,0
ORD-8172221,"2025-08-30",CUST-739427,APAC,SC-004,PRD-40982,1,244.35,248.77,15,211.45,0,,"2025-08-30",,ORD-8172221,CUST-739427,PRD-40982,SC-004,,2025-08-30 00:00:00.000,2025-08-30 00:00:00.000,,0,0,1,0,248.77,0,211.45,0,15,0,244.35,0
ORD-8824380,"2024-12-24",CUST-227767,APAC,SC-006,PRD-42018,1,573.5,542.74,0,542.74,0,,"2024-12-29",,ORD-8824380,CUST-227767,PRD-42018,SC-006,,2024-12-24 00:00:00.000,2024-12-29 00:00:00.000,,0,0,1,0,542.74,0,542.74,0,0,0,573.5,0
ORD-9973328,"2025-09-23",CUST-168941,EU,SC-003,PRD-66155,2,264.69,289.55,0,289.55,0,,"2025-09-25",,ORD-9973328,CUST-168941,PRD-66155,SC-003,,2025-09-23 00:00:00.000,2025-09-25 00:00:00.000,,0,0,2,0,289.55,0,289.55,0,0,0,264.69,0
ORD-9428268,"2024-03-07",CUST-986593,APAC,SC-001,PRD-19171,2,248.26,234.8,0,234.8,0,,"2024-03-09",CMP-375710,ORD-9428268,CUST-986593,PRD-19171,SC-001,CMP-375710,2024-03-07 00:00:00.000,2024-03-09 00:00:00.000,,0,0,2,0,234.8,0,234.8,0,0,0,248.26,0
ORD-8345692,"2025-03-08",CUST-171942,EU,SC-003,PRD-79329,1,274.63,264.2,10,237.78,0,,"2025-03-10",,ORD-8345692,CUST-171942,PRD-79329,SC-003,,2025-03-08 00:00:00.000,2025-03-10 00:00:00.000,,0,0,1,0,264.2,0,237.78,0,10,0,274.63,0
ORD-1720817,"2024-09-09",CUST-425346,EU,SC-005,PRD-79329,1,274.63,303.75,5,288.56,0,,"2024-09-11",CMP-114815,ORD-1720817,CUST-425346,PRD-79329,SC-005,CMP-114815,2024-09-09 00:00:00.000,2024-09-11 00:00:00.000,,0,0,1,0,303.75,0,288.56,0,5,0,274.63,0
ORD-9245374,"2024-01-01",CUST-397949,APAC,SC-004,PRD-99353,1,201.04,203.63,0,203.63,1,"2024-01-17","2024-01-03",,ORD-9245374,CUST-397949,PRD-99353,SC-004,,2024-01-01 00:00:00.000,2024-01-03 00:00:00.000,2024-01-17 00:00:00.000,0,0,1,0,203.63,0,203.63,0,0,0,201.04,0
ORD-7071355,"2025-11-03",CUST-396635,,SC-004,PRD-66155,1,264.69,295.56,0,295.56,0,,"2025-11-06",,ORD-7071355,CUST-396635,PRD-66155,SC-004,,2025-11-03 00:00:00.000,2025-11-06 00:00:00.000,,0,0,1,0,295.56,0,295.56,0,0,0,264.69,0
ORD-9907824,"2024-04-23",CUST-458332,,SC-003,PRD-95180,2,554.86,547.56,10,492.8,0,,"2024-04-26",,ORD-9907824,CUST-458332,PRD-95180,SC-003,,2024-04-23 00:00:00.000,2024-04-26 00:00:00.000,,0,0,2,0,547.56,0,492.8,0,10,0,554.86,0
ORD-4330637,"2025-10-15",CUST-427766,APAC,SC-004,PRD-68082,1,630.31,725.59,5,689.31,1,"2025-11-10","2025-10-20",CMP-656464,ORD-4330637,CUST-427766,PRD-68082,SC-004,CMP-656464,2025-10-15 00:00:00.000,2025-10-20 00:00:00.000,2025-11-10 00:00:00.000,0,0,1,0,725.59,0,689.31,0,5,0,630.31,0
ORD-1519748,"2025-11-29",CUST-734836,,SC-007,PRD-79329,1,274.63,284.77,0,284.77,0,,"2025-12-05",,ORD-1519748,CUST-734836,PRD-79329,SC-007,,2025-11-29 00:00:00.000,2025-12-05 00:00:00.000,,0,0,1,0,284.77,0,284.77,0,0,0,274.63,0
ORD-9529460,"2024-07-16",CUST-788457,APAC,SC-003,PRD-30635,1,428.85,409.49,10,368.54,0,,"2024-07-18",,ORD-9529460,CUST-788457,PRD-30635,SC-003,,2024-07-16 00:00:00.000,2024-07-18 00:00:00.000,,0,0,1,0,409.49,0,368.54,0,10,0,428.85,0
ORD-8787743,"2024-02-03",CUST-833247,,SC-006,PRD-23104,3,709.58,676.89,10,609.2,0,,"2024-02-10",,ORD-8787743,CUST-833247,PRD-23104,SC-006,,2024-02-03 00:00:00.000,2024-02-10 00:00:00.000,,0,0,3,0,676.89,0,609.2,0,10,0,709.58,0
ORD-5341839,"2024-07-27",CUST-224205,APAC,SC-001,PRD-40007,1,752.92,687.09,0,687.09,0,,"2024-07-28",,ORD-5341839,CUST-224205,PRD-40007,SC-001,,2024-07-27 00:00:00.000,2024-07-28 00:00:00.000,,0,0,1,0,687.09,0,687.09,0,0,0,752.92,0
ORD-8130327,"2025-04-21",CUST-151426,EU,SC-003,PRD-42018,1,573.5,527.12,5,500.76,0,,"2025-04-23",,ORD-8130327,CUST-151426,PRD-42018,SC-003,,2025-04-21 00:00:00.000,2025-04-23 00:00:00.000,,0,0,1,0,527.12,0,500.76,0,5,0,573.5,0
ORD-3547893,"2024-11-27",CUST-893435,,SC-007,PRD-79329,2,274.63,263.76,5,250.57,0,,"2024-11-30",,ORD-3547893,CUST-893435,PRD-79329,SC-007,,2024-11-27 00:00:00.000,2024-11-30 00:00:00.000,,0,0,2,0,263.76,0,250.57,0,5,0,274.63,0
ORD-2824378,"2024-11-28",CUST-627335,LATAM,SC-001,PRD-71348,1,295.19,277.63,10,249.87,0,,"2024-11-30",,ORD-2824378,CUST-627335,PRD-71348,SC-001,,2024-11-28 00:00:00.000,2024-11-30 00:00:00.000,,0,0,1,0,277.63,0,249.87,0,10,0,295.19,0
ORD-5856244,"2025-11-12",CUST-423869,APAC,SC-003,PRD-76469,1,206.96,174.95,10,157.45,0,,"2025-11-13",CMP-439044,ORD-5856244,CUST-423869,PRD-76469,SC-003,CMP-439044,2025-11-12 00:00:00.000,2025-11-13 00:00:00.000,,0,0,1,0,174.95,0,157.45,0,10,0,206.96,0
ORD-2374331,"2024-12-06",CUST-678083,,SC-002,PRD-15229,1,209.46,220.04,0,220.04,0,,"2024-12-07",CMP-593679,ORD-2374331,CUST-678083,PRD-15229,SC-002,CMP-593679,2024-12-06 00:00:00.000,2024-12-07 00:00:00.000,,0,0,1,0,220.04,0,220.04,0,0,0,209.46,0
ORD-5823928,"2025-06-04",CUST-904214,,SC-001,PRD-23104,3,709.58,742.59,0,742.59,0,,"2025-06-07",CMP-714663,ORD-5823928,CUST-904214,PRD-23104,SC-001,CMP-714663,2025-06-04 00:00:00.000,2025-06-07 00:00:00.000,,0,0,3,0,742.59,0,742.59,0,0,0,709.58,0
ORD-8355633,"2024-01-07",CUST-350921,APAC,SC-001,PRD-19171,1,248.26,252.85,10,227.56,0,,"2024-01-10",CMP-839916,ORD-8355633,CUST-350921,PRD-19171,SC-001,CMP-839916,2024-01-07 00:00:00.000,2024-01-10 00:00:00.000,,0,0,1,0,252.85,0,227.56,0,10,0,248.26,0
ORD-8041870,"2024-02-09",CUST-501641,,SC-001,PRD-23104,1,709.58,661.26,5,628.2,1,"2024-02-26","2024-02-19",CMP-546070,ORD-8041870,CUST-501641,PRD-23104,SC-001,CMP-546070,2024-02-09 00:00:00.000,2024-02-19 00:00:00.000,2024-02-26 00:00:00.000,0,0,1,0,661.26,0,628.2,0,5,0,709.58,0
ORD-8512636,"2024-02-18",CUST-199704,APAC,SC-004,PRD-25129,2,838.06,920.87,5,874.83,0,,"2024-02-18",,ORD-8512636,CUST-199704,PRD-25129,SC-004,,2024-02-18 00:00:00.000,2024-02-18 00:00:00.000,,0,0,2,0,920.87,0,874.83,0,5,0,838.06,0
ORD-5316480,"2025-08-14",CUST-166287,APAC,SC-005,PRD-47606,1,407.43,403.07,0,403.07,0,,"2025-08-15",CMP-992278,ORD-5316480,CUST-166287,PRD-47606,SC-005,CMP-992278,2025-08-14 00:00:00.000,2025-08-15 00:00:00.000,,0,0,1,0,403.07,0,403.07,0,0,0,407.43,0
ORD-9659188,"2025-03-04",CUST-835132,APAC,SC-006,PRD-96511,1,255.9,243.11,0,243.11,0,,"2025-03-06",,ORD-9659188,CUST-835132,PRD-96511,SC-006,,2025-03-04 00:00:00.000,2025-03-06 00:00:00.000,,0,0,1,0,243.11,0,243.11,0,0,0,255.9,0
ORD-2277353,"2024-03-01",CUST-466813,,SC-001,PRD-65518,2,106.62,108.11,0,108.11,0,,"2024-03-02",,ORD-2277353,CUST-466813,PRD-65518,SC-001,,2024-03-01 00:00:00.000,2024-03-02 00:00:00.000,,0,0,2,0,108.11,0,108.11,0,0,0,106.62,0
ORD-3172854,"2025-04-19",CUST-591897,APAC,SC-006,PRD-66155,1,264.69,267.47,15,227.35,0,,"2025-04-24",,ORD-3172854,CUST-591897,PRD-66155,SC-006,,2025-04-19 00:00:00.000,2025-04-24 00:00:00.000,,0,0,1,0,267.47,0,227.35,0,15,0,264.69,0
ORD-4072141,"2025-06-26",CUST-495533,LATAM,SC-002,PRD-15229,1,209.46,178.01,5,169.11,0,,"2025-07-06",CMP-170015,ORD-4072141,CUST-495533,PRD-15229,SC-002,CMP-170015,2025-06-26 00:00:00.000,2025-07-06 00:00:00.000,,0,0,1,0,178.01,0,169.11,0,5,0,209.46,0
ORD-1342057,"2025-02-16",CUST-106182,,SC-004,PRD-99353,1,201.04,200.67,0,200.67,0,,"2025-02-19",,ORD-1342057,CUST-106182,PRD-99353,SC-004,,2025-02-16 00:00:00.000,2025-02-19 00:00:00.000,,0,0,1,0,200.67,0,200.67,0,0,0,201.04,0
ORD-3252102,"2025-03-03",CUST-618019,APAC,SC-004,PRD-66155,1,264.69,266.6,10,239.94,0,,"2025-03-04",,ORD-3252102,CUST-618019,PRD-66155,SC-004,,2025-03-03 00:00:00.000,2025-03-04 00:00:00.000,,0,0,1,0,266.6,0,239.94,0,10,0,264.69,0
ORD-1969334,"2024-05-27",CUST-357420,EU,SC-001,PRD-97153,2,462.64,452.13,0,452.13,0,,"2024-05-29",,ORD-1969334,CUST-357420,PRD-97153,SC-001,,2024-05-27 00:00:00.000,2024-05-29 00:00:00.000,,0,0,2,0,452.13,0,452.13,0,0,0,462.64,0
ORD-8578857,"2024-05-07",CUST-703727,LATAM,SC-001,PRD-68082,1,630.31,580.33,5,551.31,0,,"2024-05-14",CMP-986888,ORD-8578857,CUST-703727,PRD-68082,SC-001,CMP-986888,2024-05-07 00:00:00.000,2024-05-14 00:00:00.000,,0,0,1,0,580.33,0,551.31,0,5,0,630.31,0
ORD-8837513,"2024-02-28",CUST-284171,EU,SC-003,PRD-66155,1,264.69,244.17,0,244.17,0,,"2024-03-02",,ORD-8837513,CUST-284171,PRD-66155,SC-003,,2024-02-28 00:00:00.000,2024-03-02 00:00:00.000,,0,0,1,0,244.17,0,244.17,0,0,0,264.69,0
ORD-5521293,"2024-02-14",CUST-767542,EU,SC-007,PRD-12757,1,511.35,527.12,0,527.12,0,,,,ORD-5521293,CUST-767542,PRD-12757,SC-007,,2024-02-14 00:00:00.000,,,0,0,1,0,527.12,0,527.12,0,0,0,511.35,0
ORD-4601501,"2024-03-30",CUST-197758,APAC,SC-004,PRD-63354,1,259.75,271.62,15,230.88,0,,"2024-03-31",CMP-802586,ORD-4601501,CUST-197758,PRD-63354,SC-004,CMP-802586,2024-03-30 00:00:00.000,2024-03-31 00:00:00.000,,0,0,1,0,271.62,0,230.88,0,15,0,259.75,0
ORD-7322415,"2025-04-02",CUST-683783,,SC-003,PRD-63354,1,259.75,252.77,10,227.49,0,,"2025-04-03",CMP-712859,ORD-7322415,CUST-683783,PRD-63354,SC-003,CMP-712859,2025-04-02 00:00:00.000,2025-04-03 00:00:00.000,,0,0,1,0,252.77,0,227.49,0,10,0,259.75,0
ORD-3937311,"2025-11-27",CUST-248766,LATAM,SC-004,PRD-79329,1,274.63,280.93,5,266.88,0,,"2025-11-27",CMP-839916,ORD-3937311,CUST-248766,PRD-79329,SC-004,CMP-839916,2025-11-27 00:00:00.000,2025-11-27 00:00:00.000,,0,0,1,0,280.93,0,266.88,0,5,0,274.63,0
ORD-8415734,"2025-01-28",CUST-444061,APAC,SC-002,PRD-81511,1,840.55,817.46,5,776.59,0,,"2025-01-31",CMP-199315,ORD-8415734,CUST-444061,PRD-81511,SC-002,CMP-199315,2025-01-28 00:00:00.000,2025-01-31 00:00:00.000,,0,0,1,0,817.46,0,776.59,0,5,0,840.55,0
ORD-1597043,"2024-11-10",CUST-627335,LATAM,SC-002,PRD-24371,1,221.73,210.38,10,189.34,0,,"2024-11-11",CMP-614117,ORD-1597043,CUST-627335,PRD-24371,SC-002,CMP-614117,2024-11-10 00:00:00.000,2024-11-11 00:00:00.000,,0,0,1,0,210.38,0,189.34,0,10,0,221.73,0
ORD-4089645,"2025-07-16",CUST-805000,EU,SC-001,PRD-23104,2,709.58,718.71,0,718.71,0,,"2025-07-17",CMP-272824,ORD-4089645,CUST-805000,PRD-23104,SC-001,CMP-272824,2025-07-16 00:00:00.000,2025-07-17 00:00:00.000,,0,0,2,0,718.71,0,718.71,0,0,0,709.58,0
ORD-6680149,"2024-06-29",CUST-293319,,SC-004,PRD-25129,1,838.06,780.28,10,702.25,0,,"2024-07-01",,ORD-6680149,CUST-293319,PRD-25129,SC-004,,2024-06-29 00:00:00.000,2024-07-01 00:00:00.000,,0,0,1,0,780.28,0,702.25,0,10,0,838.06,0
ORD-8839866,"2025-08-16",CUST-891638,EU,SC-005,PRD-59672,1,234.37,261.0,15,221.85,0,,"2025-08-17",CMP-651553,ORD-8839866,CUST-891638,PRD-59672,SC-005,CMP-651553,2025-08-16 00:00:00.000,2025-08-17 00:00:00.000,,0,0,1,0,261.0,0,221.85,0,15,0,234.37,0
ORD-5658070,"2024-10-29",CUST-497542,EU,SC-006,PRD-25129,2,838.06,765.78,10,689.2,0,,"2024-11-01",,ORD-5658070,CUST-497542,PRD-25129,SC-006,,2024-10-29 00:00:00.000,2024-11-01 00:00:00.000,,0,0,2,0,765.78,0,689.2,0,10,0,838.06,0
ORD-1517281,"2024-12-30",CUST-810687,,SC-001,PRD-65724,1,774.48,787.67,0,787.67,0,,"2025-01-01",,ORD-1517281,CUST-810687,PRD-65724,SC-001,,2024-12-30 00:00:00.000,2025-01-01 00:00:00.000,,0,0,1,0,787.67,0,787.67,0,0,0,774.48,0
ORD-9667771,"2025-01-26",CUST-692002,APAC,SC-005,PRD-21114,1,209.39,211.28,10,190.15,0,,"2025-01-29",,ORD-9667771,CUST-692002,PRD-21114,SC-005,,2025-01-26 00:00:00.000,2025-01-29 00:00:00.000,,0,0,1,0,211.28,0,190.15,0,10,0,209.39,0
ORD-1038541,"2025-12-18",CUST-842411,,SC-002,PRD-84085,1,303.81,304.93,10,274.44,0,,"2025-12-20",,ORD-1038541,CUST-842411,PRD-84085,SC-002,,2025-12-18 00:00:00.000,2025-12-20 00:00:00.000,,0,0,1,0,304.93,0,274.44,0,10,0,303.81,0
ORD-4158064,"2025-10-25",CUST-994905,LATAM,SC-003,PRD-17100,1,301.78,328.64,0,328.64,0,,"2025-10-25",,ORD-4158064,CUST-994905,PRD-17100,SC-003,,2025-10-25 00:00:00.000,2025-10-25 00:00:00.000,,0,0,1,0,328.64,0,328.64,0,0,0,301.78,0
ORD-4005788,"2024-01-26",CUST-368355,LATAM,SC-001,PRD-66155,2,264.69,222.03,10,199.83,0,,"2024-01-28",CMP-501035,ORD-4005788,CUST-368355,PRD-66155,SC-001,CMP-501035,2024-01-26 00:00:00.000,2024-01-28 00:00:00.000,,0,0,2,0,222.03,0,199.83,0,10,0,264.69,0
ORD-8758235,"2025-11-04",CUST-244383,LATAM,SC-001,PRD-65724,1,774.48,793.61,10,714.25,0,,"2025-11-07",,ORD-8758235,CUST-244383,PRD-65724,SC-001,,2025-11-04 00:00:00.000,2025-11-07 00:00:00.000,,0,0,1,0,793.61,0,714.25,0,10,0,774.48,0
ORD-4099354,"2025-10-22",CUST-690996,LATAM,SC-005,PRD-99353,1,201.04,197.74,5,187.85,0,,"2025-10-25",CMP-195775,ORD-4099354,CUST-690996,PRD-99353,SC-005,CMP-195775,2025-10-22 00:00:00.000,2025-10-25 00:00:00.000,,0,0,1,0,197.74,0,187.85,0,5,0,201.04,0
ORD-9531491,"2024-05-17",CUST-427766,APAC,SC-001,PRD-93130,2,570.44,590.43,0,590.43,0,,"2024-05-19",CMP-670512,ORD-9531491,CUST-427766,PRD-93130,SC-001,CMP-670512,2024-05-17 00:00:00.000,2024-05-19 00:00:00.000,,0,0,2,0,590.43,0,590.43,0,0,0,570.44,0
ORD-3390475,"2024-01-29",CUST-656639,,SC-002,PRD-35112,1,829.84,832.56,0,832.56,1,"2024-02-01","2024-01-29",,ORD-3390475,CUST-656639,PRD-35112,SC-002,,2024-01-29 00:00:00.000,2024-01-29 00:00:00.000,2024-02-01 00:00:00.000,0,0,1,0,832.56,0,832.56,0,0,0,829.84,0
