"customer_id","customer_segment","region","loyalty_tier","age","signup_date","customer_id_clean","signup_dt","is_signup_date_bad"
CUST-353690,Consumer,LATAM,Gold,39.0,"2024-04-27",CUST-353690,2024-04-27 00:00:00.000,0
CUST-853448,Enterprise,EU,,20.0,"2025-07-12",CUST-853448,2025-07-12 00:00:00.000,0
CUST-250551,Enterprise,EU,Silver,36.0,"2024-12-22",CUST-250551,2024-12-22 00:00:00.000,0
CUST-405420,Consumer,,Platinum,18.0,"2025-09-03",CUST-405420,2025-09-03 00:00:00.000,0
CUST-550089,Consumer,APAC,Platinum,23.0,"2025-09-01",CUST-550089,2025-09-01 00:00:00.000,0
CUST-101640,Consumer,EU,Silver,40.0,"2024-08-23",CUST-101640,2024-08-23 00:00:00.000,0
CUST-744674,Consumer,APAC,Gold,18.0,"2024-02-22",CUST-744674,2024-02-22 00:00:00.000,0
CUST-469954,Consumer,EU,,53.0,"2025-05-16",CUST-469954,2025-05-16 00:00:00.000,0
CUST-352249,Consumer,EU,,,"2025-01-01",CUST-352249,2025-01-01 00:00:00.000,0
CUST-698384,Enterprise,APAC,Platinum,43.0,"2024-05-20",CUST-698384,2024-05-20 00:00:00.000,0
CUST-536802,Enterprise,LATAM,,18.0,"2025-12-21",CUST-536802,2025-12-21 00:00:00.000,0
CUST-296412,Consumer,EU,Platinum,60.0,"2025-05-26",CUST-296412,2025-05-26 00:00:00.000,0
CUST-796643,Consumer,EU,Silver,63.0,"2024-04-10",CUST-796643,2024-04-10 00:00:00.000,0
CUST-800674,Consumer,APAC,,32.0,"2025-04-02",CUST-800674,2025-04-02 00:00:00.000,0
CUST-189772,Consumer,LATAM,Silver,23.0,"2024-09-27",CUST-189772,2024-09-27 00:00:00.000,0
CUST-648913,Enterprise,EU,Gold,52.0,"2025-10-06",CUST-648913,2025-10-06 00:00:00.000,0
CUST-478120,Enterprise,EU,Silver,,"02/04/2024",CUST-478120,2024-02-04 00:00:00.000,0
CUST-170966,Enterprise,LATAM,Gold,,"2025-07-23",CUST-170966,2025-07-23 00:00:00.000,0
CUST-651613,Consumer,EU,Silver,30.0,"2024-03-15",CUST-651613,2024-03-15 00:00:00.000,0
CUST-670511,Consumer,LATAM,Silver,35.0,"2025-01-22",CUST-670511,2025-01-22 00:00:00.000,0
CUST-631971,Enterprise,LATAM,,47.0,"2025-01-05",CUST-631971,2025-01-05 00:00:00.000,0
CUST-924613,Consumer,APAC,Gold,32.0,"2024-06-28",CUST-924613,2024-06-28 00:00:00.000,0
CUST-632280,Consumer,,Gold,31.0,"2025-09-20",CUST-632280,2025-09-20 00:00:00.000,0
CUST-681070,Consumer,LATAM,Platinum,20.0,"2025-09-09",CUST-681070,2025-09-09 00:00:00.000,0
CUST-121322,Consumer,APAC,Platinum,27.0,"2025-11-29",CUST-121322,2025-11-29 00:00:00.000,0
CUST-509420,Consumer,,Platinum,31.0,"2025-07-19",CUST-509420,2025-07-19 00:00:00.000,0
CUST-592972,Consumer,EU,Platinum,20.0,"2025-08-10",CUST-592972,2025-08-10 00:00:00.000,0
CUST-145649,Automotive,,Platinum,21.0,"2025-12-17",CUST-145649,2025-12-17 00:00:00.000,0
CUST-766549,Consumer,LATAM,Platinum,34.0,"2025-04-20",CUST-766549,2025-04-20 00:00:00.000,0
CUST-505674,Consumer,LATAM,Platinum,18.0,"2024-01-30",CUST-505674,2024-01-30 00:00:00.000,0
CUST-491435,Consumer,LATAM,Gold,24.0,"2024-02-26",CUST-491435,2024-02-26 00:00:00.000,0
CUST-365971,Enterprise,LATAM,Gold,55.0,"2024-10-17",CUST-365971,2024-10-17 00:00:00.000,0
CUST-883618,Consumer,LATAM,Silver,30.0,"10/14/2025",CUST-883618,2025-10-14 00:00:00.000,0
CUST-117031,Consumer,APAC,Gold,28.0,"2024-05-15",CUST-117031,2024-05-15 00:00:00.000,0
CUST-474440,Consumer,LATAM,Silver,30.0,"2025-06-26",CUST-474440,2025-06-26 00:00:00.000,0
CUST-926823,Enterprise,APAC,Silver,30.0,"2024-04-13",CUST-926823,2024-04-13 00:00:00.000,0
CUST-170841,Consumer,EU,Silver,40.0,"2025-03-21",CUST-170841,2025-03-21 00:00:00.000,0
CUST-461551,Enterprise,LATAM,Gold,39.0,"2024-06-01",CUST-461551,2024-06-01 00:00:00.000,0
CUST-352838,Enterprise,LATAM,Platinum,29.0,"2024-12-05",CUST-352838,2024-12-05 00:00:00.000,0
CUST-868544,Consumer,,Gold,31.0,"2024-06-24",CUST-868544,2024-06-24 00:00:00.000,0
CUST-789023,Enterprise,EU,Gold,48.0,"2024-05-05",CUST-789023,2024-05-05 00:00:00.000,0
CUST-758775,Consumer,LATAM,Platinum,18.0,"2025-02-14",CUST-758775,2025-02-14 00:00:00.000,0
CUST-208699,Enterprise,LATAM,Silver,33.0,"2024-05-29",CUST-208699,2024-05-29 00:00:00.000,0
CUST-908977,Consumer,EU,Silver,35.0,"2024-01-19",CUST-908977,2024-01-19 00:00:00.000,0
CUST-710169,Enterprise,APAC,Platinum,25.0,"2025-06-03",CUST-710169,2025-06-03 00:00:00.000,0
CUST-870899,Consumer,LATAM,Silver,32.0,"2024-01-26",CUST-870899,2024-01-26 00:00:00.000,0
CUST-893435,Consumer,,,23.0,"11/24/2025",CUST-893435,2025-11-24 00:00:00.000,0
CUST-448671,Consumer,LATAM,Gold,41.0,"2025-08-24",CUST-448671,2025-08-24 00:00:00.000,0
CUST-239890,Consumer,,Silver,19.0,"2025-02-28",CUST-239890,2025-02-28 00:00:00.000,0
CUST-146489,Consumer,,Gold,45.0,"2024-09-21",CUST-146489,2024-09-21 00:00:00.000,0
CUST-469412,Consumer,LATAM,Platinum,33.0,"2025-07-20",CUST-469412,2025-07-20 00:00:00.000,0
CUST-672536,Consumer,LATAM,Platinum,,"2025-07-19",CUST-672536,2025-07-19 00:00:00.000,0
CUST-454992,Consumer,,Platinum,29.0,"2025-01-20",CUST-454992,2025-01-20 00:00:00.000,0
CUST-953025,Enterprise,EU,Platinum,22.0,"2024-06-10",CUST-953025,2024-06-10 00:00:00.000,0
CUST-774020,Consumer,EU,Gold,45.0,"2025-01-02",CUST-774020,2025-01-02 00:00:00.000,0
CUST-283594,Consumer,LATAM,Silver,26.0,"2024-10-03",CUST-283594,2024-10-03 00:00:00.000,0
CUST-970720,Consumer,APAC,Gold,21.0,"2025-03-09",CUST-970720,2025-03-09 00:00:00.000,0
CUST-916990,Consumer,EU,,45.0,"2025-09-14",CUST-916990,2025-09-14 00:00:00.000,0
CUST-817941,Automotive,LATAM,Gold,24.0,"2024-11-28",CUST-817941,2024-11-28 00:00:00.000,0
CUST-587192,Consumer,EU,Platinum,32.0,"2025-11-09",CUST-587192,2025-11-09 00:00:00.000,0
CUST-829168,Consumer,APAC,Gold,43.0,"2024-03-01",CUST-829168,2024-03-01 00:00:00.000,0
CUST-601776,Automotive,LATAM,,35.0,"2025-02-05",CUST-601776,2025-02-05 00:00:00.000,0
CUST-762423,Enterprise,APAC,,53.0,"2024-04-01",CUST-762423,2024-04-01 00:00:00.000,0
CUST-291132,Consumer,LATAM,Silver,24.0,"2024-02-09",CUST-291132,2024-02-09 00:00:00.000,0
CUST-950916,Enterprise,APAC,Gold,31.0,"09/14/2024",CUST-950916,2024-09-14 00:00:00.000,0
CUST-241403,Automotive,EU,Platinum,32.0,"2025-09-29",CUST-241403,2025-09-29 00:00:00.000,0
CUST-166165,Consumer,EU,Silver,40.0,"2025-12-17",CUST-166165,2025-12-17 00:00:00.000,0
CUST-850827,Consumer,APAC,Silver,48.0,"2024-10-30",CUST-850827,2024-10-30 00:00:00.000,0
CUST-913894,Consumer,APAC,,34.0,"2024-02-22",CUST-913894,2024-02-22 00:00:00.000,0
CUST-579911,Consumer,APAC,Gold,32.0,"2024-05-02",CUST-579911,2024-05-02 00:00:00.000,0
CUST-138780,Consumer,LATAM,Gold,18.0,"2024-02-28",CUST-138780,2024-02-28 00:00:00.000,0
CUST-407696,Consumer,EU,Gold,35.0,"2024-07-06",CUST-407696,2024-07-06 00:00:00.000,0
CUST-311383,Consumer,LATAM,Silver,26.0,"2025-12-24",CUST-311383,2025-12-24 00:00:00.000,0
CUST-145934,Consumer,EU,Silver,40.0,"2024-08-30",CUST-145934,2024-08-30 00:00:00.000,0
CUST-929538,Consumer,,,29.0,"2024-02-13",CUST-929538,2024-02-13 00:00:00.000,0
CUST-309159,Consumer,LATAM,Silver,31.0,"2025-11-23",CUST-309159,2025-11-23 00:00:00.000,0
CUST-143941,Consumer,EU,Silver,18.0,"2024-12-31",CUST-143941,2024-12-31 00:00:00.000,0
CUST-430926,Consumer,EU,Gold,18.0,"2024-07-23",CUST-430926,2024-07-23 00:00:00.000,0
CUST-425138,Consumer,LATAM,Silver,54.0,"2024-01-26",CUST-425138,2024-01-26 00:00:00.000,0
CUST-640418,Enterprise,LATAM,,35.0,"2024-07-21",CUST-640418,2024-07-21 00:00:00.000,0
CUST-517568,Consumer,EU,Silver,38.0,"2025-11-20",CUST-517568,2025-11-20 00:00:00.000,0
CUST-955015,Consumer,LATAM,Gold,23.0,"2024-04-18",CUST-955015,2024-04-18 00:00:00.000,0
CUST-669408,Enterprise,APAC,Silver,43.0,"2025-09-26",CUST-669408,2025-09-26 00:00:00.000,0
CUST-596395,Consumer,LATAM,Platinum,41.0,"2025-12-18",CUST-596395,2025-12-18 00:00:00.000,0
CUST-365618,Consumer,LATAM,Platinum,,"2025-12-09",CUST-365618,2025-12-09 00:00:00.000,0
CUST-138399,Enterprise,LATAM,Silver,25.0,"2024-07-02",CUST-138399,2024-07-02 00:00:00.000,0
CUST-889882,Enterprise,EU,Platinum,22.0,"2025-09-17",CUST-889882,2025-09-17 00:00:00.000,0
CUST-778324,Consumer,APAC,Gold,25.0,"2025-12-03",CUST-778324,2025-12-03 00:00:00.000,0
CUST-300386,Consumer,,,33.0,"2025-10-10",CUST-300386,2025-10-10 00:00:00.000,0
CUST-400009,Automotive,,Platinum,35.0,"2024-01-28",CUST-400009,2024-01-28 00:00:00.000,0
CUST-474314,Consumer,APAC,Platinum,34.0,"2024-02-24",CUST-474314,2024-02-24 00:00:00.000,0
CUST-918771,Consumer,APAC,,48.0,"2025-04-09",CUST-918771,2025-04-09 00:00:00.000,0
CUST-150126,Enterprise,APAC,Gold,26.0,"2025-12-22",CUST-150126,2025-12-22 00:00:00.000,0
CUST-787584,Consumer,EU,Silver,22.0,"2025-03-04",CUST-787584,2025-03-04 00:00:00.000,0
CUST-448048,Consumer,,Silver,34.0,"2024-04-10",CUST-448048,2024-04-10 00:00:00.000,0
CUST-386488,Consumer,APAC,Silver,18.0,"2024-02-02",CUST-386488,2024-02-02 00:00:00.000,0
CUST-230521,Enterprise,EU,Gold,41.0,"2025-01-20",CUST-230521,2025-01-20 00:00:00.000,0
CUST-938171,Consumer,,,35.0,"2025-05-20",CUST-938171,2025-05-20 00:00:00.000,0
CUST-485896,Consumer,LATAM,Platinum,30.0,"2025-01-05",CUST-485896,2025-01-05 00:00:00.000,0
CUST-558176,Consumer,EU,,29.0,"2025-10-22",CUST-558176,2025-10-22 00:00:00.000,0
CUST-519453,Consumer,,Silver,44.0,"06/25/2024",CUST-519453,2024-06-25 00:00:00.000,0
CUST-879414,Consumer,EU,Platinum,43.0,"02/12/2024",CUST-879414,2024-02-12 00:00:00.000,0
CUST-561097,Enterprise,,Gold,31.0,"2025-08-30",CUST-561097,2025-08-30 00:00:00.000,0
CUST-505426,Consumer,,Silver,40.0,"2025-02-18",CUST-505426,2025-02-18 00:00:00.000,0
CUST-455505,Consumer,LATAM,Silver,43.0,"2024-10-21",CUST-455505,2024-10-21 00:00:00.000,0
CUST-295892,Enterprise,EU,Gold,37.0,"07/27/2025",CUST-295892,2025-07-27 00:00:00.000,0
CUST-620306,Consumer,APAC,,31.0,"01/09/2025",CUST-620306,2025-01-09 00:00:00.000,0
CUST-825686,Automotive,LATAM,Platinum,38.0,"2025-08-17",CUST-825686,2025-08-17 00:00:00.000,0
CUST-621691,Consumer,LATAM,,22.0,"2024-04-07",CUST-621691,2024-04-07 00:00:00.000,0
CUST-485191,Consumer,,Silver,34.0,"2024-11-27",CUST-485191,2024-11-27 00:00:00.000,0
CUST-936020,Consumer,APAC,Silver,31.0,"2024-03-30",CUST-936020,2024-03-30 00:00:00.000,0
CUST-644500,Enterprise,EU,,29.0,"2025-11-27",CUST-644500,2025-11-27 00:00:00.000,0
CUST-379676,Consumer,APAC,Platinum,,"2025-12-02",CUST-379676,2025-12-02 00:00:00.000,0
CUST-940064,Consumer,APAC,Gold,18.0,"2024-05-30",CUST-940064,2024-05-30 00:00:00.000,0
CUST-186624,Consumer,APAC,Gold,22.0,"12/14/2025",CUST-186624,2025-12-14 00:00:00.000,0
CUST-862400,Consumer,APAC,Silver,28.0,"2024-06-29",CUST-862400,2024-06-29 00:00:00.000,0
CUST-545120,Consumer,APAC,Gold,43.0,"2024-01-08",CUST-545120,2024-01-08 00:00:00.000,0
CUST-182760,Automotive,,Gold,37.0,"2025-08-03",CUST-182760,2025-08-03 00:00:00.000,0
CUST-551524,Consumer,,Gold,44.0,"2025-09-19",CUST-551524,2025-09-19 00:00:00.000,0
CUST-731718,Enterprise,LATAM,Platinum,47.0,"03/17/2025",CUST-731718,2025-03-17 00:00:00.000,0
CUST-962287,Consumer,,Platinum,37.0,"09/14/2025",CUST-962287,2025-09-14 00:00:00.000,0
CUST-289222,Consumer,LATAM,Platinum,35.0,"2025-07-13",CUST-289222,2025-07-13 00:00:00.000,0
CUST-671971,Consumer,LATAM,Gold,23.0,"2024-02-14",CUST-671971,2024-02-14 00:00:00.000,0
CUST-408036,Consumer,EU,Gold,55.0,"2024-04-08",CUST-408036,2024-04-08 00:00:00.000,0
CUST-436814,Enterprise,APAC,Platinum,18.0,"08/07/2024",CUST-436814,2024-08-07 00:00:00.000,0
CUST-207581,Automotive,,Platinum,35.0,"2024-09-28",CUST-207581,2024-09-28 00:00:00.000,0
CUST-183958,Consumer,EU,,43.0,"2025-11-22",CUST-183958,2025-11-22 00:00:00.000,0
CUST-443848,Consumer,,Gold,43.0,"2024-08-15",CUST-443848,2024-08-15 00:00:00.000,0
CUST-793024,Consumer,LATAM,Gold,21.0,"2024-11-04",CUST-793024,2024-11-04 00:00:00.000,0
CUST-410000,Automotive,,Gold,29.0,"2024-04-05",CUST-410000,2024-04-05 00:00:00.000,0
CUST-421384,Consumer,APAC,,25.0,"2024-02-29",CUST-421384,2024-02-29 00:00:00.000,0
CUST-567576,Consumer,LATAM,Gold,18.0,"2025-02-26",CUST-567576,2025-02-26 00:00:00.000,0
CUST-731894,Enterprise,LATAM,Silver,35.0,"2025-07-01",CUST-731894,2025-07-01 00:00:00.000,0
CUST-852524,Consumer,EU,Gold,26.0,"2024-10-04",CUST-852524,2024-10-04 00:00:00.000,0
CUST-546815,Consumer,APAC,Silver,50.0,"2025-10-29",CUST-546815,2025-10-29 00:00:00.000,0
CUST-274739,Consumer,LATAM,Silver,40.0,"2025-07-07",CUST-274739,2025-07-07 00:00:00.000,0
CUST-823270,Enterprise,APAC,Platinum,34.0,"2024-10-12",CUST-823270,2024-10-12 00:00:00.000,0
CUST-565471,Consumer,,Silver,,"2024-08-15",CUST-565471,2024-08-15 00:00:00.000,0
CUST-468623,Consumer,APAC,Gold,28.0,"2024-07-08",CUST-468623,2024-07-08 00:00:00.000,0
CUST-568849,Consumer,LATAM,Silver,35.0,"2024-07-26",CUST-568849,2024-07-26 00:00:00.000,0
CUST-144412,Consumer,EU,Gold,31.0,"2025-02-24",CUST-144412,2025-02-24 00:00:00.000,0
CUST-862120,Consumer,LATAM,Gold,34.0,"2024-02-11",CUST-862120,2024-02-11 00:00:00.000,0
CUST-469685,Consumer,APAC,,54.0,"2024-11-15",CUST-469685,2024-11-15 00:00:00.000,0
CUST-744718,Consumer,APAC,Silver,,"2025-04-28",CUST-744718,2025-04-28 00:00:00.000,0
CUST-556068,Consumer,LATAM,,22.0,"2024-03-01",CUST-556068,2024-03-01 00:00:00.000,0
CUST-387892,Consumer,APAC,Silver,32.0,"2024-04-16",CUST-387892,2024-04-16 00:00:00.000,0
CUST-770532,Consumer,,Silver,41.0,"2025-02-08",CUST-770532,2025-02-08 00:00:00.000,0
CUST-929924,Enterprise,LATAM,,29.0,"2025-07-30",CUST-929924,2025-07-30 00:00:00.000,0
CUST-160144,Consumer,EU,Silver,51.0,"2024-04-05",CUST-160144,2024-04-05 00:00:00.000,0
CUST-178686,Enterprise,LATAM,Gold,41.0,"2025-09-26",CUST-178686,2025-09-26 00:00:00.000,0
CUST-803787,Enterprise,,Platinum,26.0,"2024-01-28",CUST-803787,2024-01-28 00:00:00.000,0
CUST-768480,Consumer,,Platinum,36.0,"2025-06-26",CUST-768480,2025-06-26 00:00:00.000,0
CUST-525942,Consumer,,Gold,26.0,"2025-08-16",CUST-525942,2025-08-16 00:00:00.000,0
CUST-480959,Consumer,,Platinum,25.0,"03/29/2024",CUST-480959,2024-03-29 00:00:00.000,0
CUST-638009,Consumer,,,32.0,"10/11/2025",CUST-638009,2025-10-11 00:00:00.000,0
CUST-940010,Consumer,EU,Silver,47.0,"2024-08-03",CUST-940010,2024-08-03 00:00:00.000,0
CUST-886325,Consumer,APAC,Silver,42.0,"2024-08-21",CUST-886325,2024-08-21 00:00:00.000,0
CUST-812413,Consumer,,Platinum,33.0,"03/06/2024",CUST-812413,2024-03-06 00:00:00.000,0
CUST-267758,Enterprise,,,42.0,"2025-10-25",CUST-267758,2025-10-25 00:00:00.000,0
CUST-132653,Consumer,LATAM,Gold,36.0,"01/19/2025",CUST-132653,2025-01-19 00:00:00.000,0
CUST-249715,Enterprise,EU,Platinum,21.0,"2024-10-24",CUST-249715,2024-10-24 00:00:00.000,0
CUST-989894,Consumer,EU,,32.0,"2024-02-04",CUST-989894,2024-02-04 00:00:00.000,0
CUST-737086,Enterprise,APAC,Platinum,33.0,"2024-10-21",CUST-737086,2024-10-21 00:00:00.000,0
CUST-811027,Consumer,EU,,42.0,"2024-11-30",CUST-811027,2024-11-30 00:00:00.000,0
CUST-919264,Consumer,LATAM,,27.0,"2025-05-27",CUST-919264,2025-05-27 00:00:00.000,0
CUST-559457,Consumer,LATAM,Silver,23.0,"2025-02-24",CUST-559457,2025-02-24 00:00:00.000,0
CUST-136489,Consumer,APAC,Silver,33.0,"12/28/2025",CUST-136489,2025-12-28 00:00:00.000,0
CUST-232361,Consumer,LATAM,,26.0,"2025-04-17",CUST-232361,2025-04-17 00:00:00.000,0
CUST-170499,Automotive,,Gold,30.0,"2024-09-18",CUST-170499,2024-09-18 00:00:00.000,0
CUST-347459,Consumer,,Platinum,33.0,"2025-12-05",CUST-347459,2025-12-05 00:00:00.000,0
CUST-916332,Consumer,LATAM,Platinum,29.0,"2025-08-08",CUST-916332,2025-08-08 00:00:00.000,0
CUST-776502,Enterprise,APAC,Silver,44.0,"08/11/2025",CUST-776502,2025-08-11 00:00:00.000,0
CUST-484123,Enterprise,EU,Platinum,49.0,"2025-07-17",CUST-484123,2025-07-17 00:00:00.000,0
CUST-479742,Consumer,APAC,Silver,43.0,"2024-12-03",CUST-479742,2024-12-03 00:00:00.000,0
CUST-501451,Consumer,EU,Platinum,,"2025-08-30",CUST-501451,2025-08-30 00:00:00.000,0
CUST-694799,Consumer,LATAM,Gold,18.0,"2025-07-25",CUST-694799,2025-07-25 00:00:00.000,0
CUST-133958,Consumer,LATAM,Gold,26.0,"2025-09-19",CUST-133958,2025-09-19 00:00:00.000,0
CUST-734487,Consumer,,Silver,32.0,"2024-10-28",CUST-734487,2024-10-28 00:00:00.000,0
CUST-260891,Automotive,EU,Platinum,18.0,"2025-12-25",CUST-260891,2025-12-25 00:00:00.000,0
CUST-812048,Enterprise,APAC,Gold,24.0,"2025-10-28",CUST-812048,2025-10-28 00:00:00.000,0
CUST-571778,Enterprise,LATAM,Platinum,31.0,"2025-02-19",CUST-571778,2025-02-19 00:00:00.000,0
CUST-488984,Consumer,APAC,Gold,29.0,"2025-03-20",CUST-488984,2025-03-20 00:00:00.000,0
CUST-490084,Consumer,,Gold,34.0,"2025-08-20",CUST-490084,2025-08-20 00:00:00.000,0
CUST-565504,Enterprise,EU,Gold,18.0,"2024-05-06",CUST-565504,2024-05-06 00:00:00.000,0
CUST-900152,Consumer,EU,Gold,28.0,"2024-12-28",CUST-900152,2024-12-28 00:00:00.000,0
CUST-180620,Enterprise,LATAM,Gold,35.0,"2025-12-19",CUST-180620,2025-12-19 00:00:00.000,0
CUST-701800,Consumer,EU,Gold,,"12/06/2025",CUST-701800,2025-12-06 00:00:00.000,0
CUST-244383,Consumer,LATAM,Platinum,34.0,"2025-09-13",CUST-244383,2025-09-13 00:00:00.000,0
CUST-655178,Enterprise,,Gold,38.0,"2024-08-01",CUST-655178,2024-08-01 00:00:00.000,0
CUST-484774,Consumer,EU,Platinum,38.0,"2024-07-13",CUST-484774,2024-07-13 00:00:00.000,0
CUST-517368,Consumer,LATAM,Gold,29.0,"2024-08-17",CUST-517368,2024-08-17 00:00:00.000,0
CUST-429657,Consumer,APAC,Gold,35.0,"11/02/2024",CUST-429657,2024-11-02 00:00:00.000,0
CUST-781113,Consumer,LATAM,,25.0,"2024-08-01",CUST-781113,2024-08-01 00:00:00.000,0
CUST-392227,Enterprise,EU,,31.0,"2025-05-27",CUST-392227,2025-05-27 00:00:00.000,0
CUST-361736,Consumer,,Silver,22.0,"2025-05-22",CUST-361736,2025-05-22 00:00:00.000,0
CUST-218959,Consumer,EU,Gold,45.0,"04/17/2025",CUST-218959,2025-04-17 00:00:00.000,0
CUST-127172,Enterprise,EU,,30.0,"2024-08-26",CUST-127172,2024-08-26 00:00:00.000,0
CUST-871411,Consumer,LATAM,Silver,45.0,"2024-09-06",CUST-871411,2024-09-06 00:00:00.000,0
CUST-295085,Consumer,APAC,Silver,37.0,"2025-10-20",CUST-295085,2025-10-20 00:00:00.000,0
CUST-623285,Consumer,EU,Platinum,24.0,"12/25/2024",CUST-623285,2024-12-25 00:00:00.000,0
CUST-642895,Enterprise,APAC,Platinum,36.0,"2024-01-07",CUST-642895,2024-01-07 00:00:00.000,0
CUST-505785,Consumer,LATAM,Platinum,42.0,"2024-10-05",CUST-505785,2024-10-05 00:00:00.000,0
CUST-688956,Consumer,APAC,Silver,33.0,"2025-10-17",CUST-688956,2025-10-17 00:00:00.000,0
CUST-223481,Consumer,LATAM,,,"11/13/2024",CUST-223481,2024-11-13 00:00:00.000,0
CUST-374492,Consumer,,Silver,34.0,"2025-12-30",CUST-374492,2025-12-30 00:00:00.000,0
CUST-912609,Consumer,APAC,,27.0,"2025-11-27",CUST-912609,2025-11-27 00:00:00.000,0
CUST-372933,Consumer,APAC,Platinum,34.0,"2024-08-31",CUST-372933,2024-08-31 00:00:00.000,0
CUST-838237,Consumer,,Gold,36.0,"2024-12-08",CUST-838237,2024-12-08 00:00:00.000,0
CUST-567951,Enterprise,APAC,Silver,27.0,"2025-08-17",CUST-567951,2025-08-17 00:00:00.000,0
CUST-324993,Consumer,,Platinum,22.0,"2024-07-20",CUST-324993,2024-07-20 00:00:00.000,0
CUST-741599,Enterprise,EU,Platinum,48.0,"2024-04-08",CUST-741599,2024-04-08 00:00:00.000,0
CUST-399449,Automotive,LATAM,,40.0,"2024-05-15",CUST-399449,2024-05-15 00:00:00.000,0
CUST-827691,Enterprise,,Gold,27.0,"2025-04-24",CUST-827691,2025-04-24 00:00:00.000,0
CUST-615060,Consumer,APAC,,36.0,"2024-06-29",CUST-615060,2024-06-29 00:00:00.000,0
CUST-309902,Consumer,,Platinum,18.0,"2024-01-30",CUST-309902,2024-01-30 00:00:00.000,0
CUST-228594,Consumer,APAC,Silver,18.0,"2025-01-28",CUST-228594,2025-01-28 00:00:00.000,0
CUST-242321,Consumer,EU,Gold,45.0,"2025-03-26",CUST-242321,2025-03-26 00:00:00.000,0
CUST-994253,Consumer,,,36.0,"2025-03-05",CUST-994253,2025-03-05 00:00:00.000,0
CUST-177649,Enterprise,EU,Gold,33.0,"2024-02-17",CUST-177649,2024-02-17 00:00:00.000,0
CUST-574001,Enterprise,LATAM,,36.0,"2024-07-20",CUST-574001,2024-07-20 00:00:00.000,0
CUST-281043,Consumer,APAC,,69.0,"2024-01-13",CUST-281043,2024-01-13 00:00:00.000,0
CUST-848022,Consumer,APAC,Gold,43.0,"2025-10-28",CUST-848022,2025-10-28 00:00:00.000,0
CUST-566732,Enterprise,EU,Gold,22.0,"2025-02-23",CUST-566732,2025-02-23 00:00:00.000,0
CUST-192055,Consumer,LATAM,Silver,18.0,"2025-04-11",CUST-192055,2025-04-11 00:00:00.000,0
CUST-949884,Consumer,,Silver,45.0,"2024-03-25",CUST-949884,2024-03-25 00:00:00.000,0
CUST-815054,Enterprise,,Platinum,43.0,"2024-12-10",CUST-815054,2024-12-10 00:00:00.000,0
CUST-986593,Consumer,APAC,Platinum,40.0,"2024-03-01",CUST-986593,2024-03-01 00:00:00.000,0
CUST-435112,Consumer,EU,Gold,25.0,"2024-09-10",CUST-435112,2024-09-10 00:00:00.000,0
CUST-800280,Consumer,EU,,,"2025-10-06",CUST-800280,2025-10-06 00:00:00.000,0
CUST-464301,Enterprise,,Gold,37.0,"2024-11-19",CUST-464301,2024-11-19 00:00:00.000,0
CUST-844007,Consumer,LATAM,Silver,26.0,"2024-11-27",CUST-844007,2024-11-27 00:00:00.000,0
CUST-168093,Consumer,LATAM,Platinum,41.0,"04/21/2024",CUST-168093,2024-04-21 00:00:00.000,0
CUST-676713,Consumer,,Silver,,"2025-04-16",CUST-676713,2025-04-16 00:00:00.000,0
CUST-668507,Consumer,,Gold,44.0,"2024-09-17",CUST-668507,2024-09-17 00:00:00.000,0
CUST-404466,Consumer,EU,Platinum,28.0,"2025-11-28",CUST-404466,2025-11-28 00:00:00.000,0
CUST-414527,Enterprise,LATAM,Silver,46.0,"2024-12-31",CUST-414527,2024-12-31 00:00:00.000,0
CUST-992717,Consumer,,Gold,35.0,"2024-08-16",CUST-992717,2024-08-16 00:00:00.000,0
CUST-265156,Enterprise,,Silver,39.0,"2024-05-04",CUST-265156,2024-05-04 00:00:00.000,0
CUST-846385,Consumer,APAC,,19.0,"2024-08-13",CUST-846385,2024-08-13 00:00:00.000,0
CUST-844031,Consumer,,,36.0,"2025-12-09",CUST-844031,2025-12-09 00:00:00.000,0
CUST-834233,Consumer,,Silver,26.0,"2024-03-23",CUST-834233,2024-03-23 00:00:00.000,0
CUST-768676,Consumer,LATAM,Gold,39.0,"2025-09-19",CUST-768676,2025-09-19 00:00:00.000,0
CUST-282547,Consumer,EU,,50.0,"2025-07-09",CUST-282547,2025-07-09 00:00:00.000,0
CUST-932250,Consumer,LATAM,Platinum,37.0,"2025-01-29",CUST-932250,2025-01-29 00:00:00.000,0
CUST-479052,Consumer,EU,,24.0,"2025-07-07",CUST-479052,2025-07-07 00:00:00.000,0
CUST-633469,Consumer,APAC,,40.0,"2024-06-15",CUST-633469,2024-06-15 00:00:00.000,0
CUST-335134,Consumer,,Gold,38.0,"03/28/2025",CUST-335134,2025-03-28 00:00:00.000,0
CUST-227257,Enterprise,APAC,Platinum,56.0,"2025-07-18",CUST-227257,2025-07-18 00:00:00.000,0
CUST-310743,Automotive,EU,Platinum,36.0,"2025-08-15",CUST-310743,2025-08-15 00:00:00.000,0
CUST-930541,Consumer,LATAM,Platinum,27.0,"2024-03-01",CUST-930541,2024-03-01 00:00:00.000,0
CUST-245622,Consumer,LATAM,Silver,42.0,"2025-12-27",CUST-245622,2025-12-27 00:00:00.000,0
CUST-348235,Consumer,APAC,Gold,32.0,"2025-03-15",CUST-348235,2025-03-15 00:00:00.000,0
