customer_id,customer_segment,region,loyalty_tier,age,signup_date
CUST-573866,Enterprise,EU,Platinum,42.0,2025-11-24
CUST-139434,Consumer,NA,Gold,30.0,2025-06-13
CUST-159653,Consumer,APAC,,30.0,2024-09-03
CUST-486649,Consumer,LATAM,Gold,,2024-06-02
CUST-972097,Consumer,APAC,Gold,34.0,2025-09-15
CUST-401022,Enterprise,EU,Gold,19.0,2024-02-06
CUST-180458,Consumer,EU,Silver,44.0,2024-11-23
CUST-775981,Consumer,APAC,Silver,48.0,2024-12-17
CUST-996840,Enterprise,NA,Silver,30.0,2024-09-10
CUST-194682,Consumer,APAC,Silver,39.0,2024-07-02
CUST-744883,Consumer,APAC,Platinum,,08/09/2024
CUST-722937,Consumer,LATAM,,42.0,2025-08-31
CUST-631699,Automotive,LATAM,,32.0,2024-01-04
CUST-503159,Consumer,APAC,,21.0,2024-08-08
CUST-585188,Consumer,APAC,Silver,51.0,11/08/2024
CUST-708519,Consumer,EU,Platinum,29.0,2025-02-18
CUST-681242,Consumer,LATAM,Platinum,27.0,2024-01-31
CUST-930281,Enterprise,LATAM,Silver,52.0,2024-01-13
CUST-874814,Enterprise,EU,Platinum,40.0,2024-03-14
CUST-143015,Consumer,NA,Platinum,36.0,2024-11-18
CUST-571579,Consumer,LATAM,Silver,23.0,2024-08-01
CUST-949153,Consumer,LATAM,Silver,42.0,2024-09-25
CUST-699425,Consumer,NA,Platinum,65.0,2025-03-08
CUST-783501,Consumer,LATAM,Gold,43.0,2025-01-18
CUST-297383,Enterprise,LATAM,,39.0,2024-11-01
CUST-437145,Consumer,NA,Silver,41.0,2024-12-19
CUST-734394,Consumer,NA,Platinum,30.0,2025-05-12
CUST-598733,Consumer,APAC,,30.0,2024-04-04
CUST-625721,Enterprise,EU,Platinum,30.0,2025-12-29
CUST-258189,Enterprise,EU,Platinum,27.0,2024-01-23
CUST-164879,Enterprise,NA,,30.0,10/03/2025
CUST-572407,Consumer,NA,,,2024-03-22
CUST-208529,Consumer,LATAM,Platinum,30.0,2025-10-31
CUST-950360,Enterprise,APAC,Silver,31.0,2024-12-04
CUST-978053,Consumer,APAC,Gold,31.0,2024-03-09
CUST-460120,Consumer,NA,Silver,36.0,2025-12-01
CUST-849014,Enterprise,LATAM,Gold,34.0,2025-09-25
CUST-188425,Enterprise,LATAM,Gold,35.0,2024-01-04
CUST-629057,Consumer,EU,Silver,,11/05/2025
CUST-777513,Consumer,EU,Platinum,50.0,2025-11-17
CUST-280941,Consumer,LATAM,Gold,34.0,03/27/2024
CUST-141043,Consumer,EU,Gold,58.0,2024-08-24
CUST-359778,Consumer,NA,Silver,37.0,2024-09-12
CUST-841995,Enterprise,LATAM,Gold,29.0,2025-09-06
CUST-559022,Enterprise,EU,,48.0,2024-07-28
CUST-560767,Enterprise,APAC,Platinum,33.0,2025-12-19
CUST-649525,Consumer,LATAM,Platinum,18.0,2024-12-23
CUST-648141,Enterprise,LATAM,Platinum,,2024-09-05
CUST-739427,Enterprise,APAC,Gold,33.0,2025-08-07
CUST-266457,Consumer,NA,Gold,,2025-10-22
CUST-481574,Enterprise,APAC,Silver,31.0,2024-11-17
CUST-490963,Enterprise,LATAM,Gold,51.0,2025-06-03
CUST-396635,Consumer,NA,Silver,24.0,2025-02-13
CUST-506235,Consumer,EU,Gold,30.0,2025-01-06
CUST-528625,Consumer,EU,Gold,47.0,2024-08-05
CUST-912085,Consumer,EU,Gold,38.0,2025-07-21
CUST-454803,Consumer,LATAM,Silver,32.0,2024-03-12
CUST-811875,Enterprise,APAC,Silver,25.0,2024-08-18
CUST-726928,Consumer,NA,Silver,,2024-10-01
CUST-154909,Consumer,EU,,37.0,2025-11-08
CUST-927564,Consumer,NA,Silver,33.0,2025-05-17
CUST-761532,Consumer,LATAM,,25.0,2024-06-08
CUST-778748,Consumer,EU,,26.0,2024-02-28
CUST-450905,Consumer,LATAM,Silver,25.0,2024-02-16
CUST-169113,Consumer,APAC,Gold,23.0,2025-06-04
CUST-445705,Consumer,LATAM,Platinum,,2025-09-27
CUST-199096,Consumer,LATAM,,44.0,2025-01-13
CUST-685066,Consumer,APAC,Gold,42.0,2024-06-11
CUST-811332,Enterprise,NA,Silver,44.0,2025-08-14
CUST-505341,Consumer,APAC,Gold,34.0,2025-10-28
CUST-397949,Enterprise,APAC,,31.0,2024-08-30
CUST-364236,Consumer,LATAM,,,2025-05-23
CUST-858889,Consumer,NA,Silver,31.0,2025-01-26
CUST-992931,Consumer,EU,,45.0,2024-04-11
CUST-788457,Consumer,APAC,Platinum,18.0,2024-10-09
CUST-731977,Consumer,NA,,28.0,2024-12-17
CUST-257677,Consumer,APAC,,24.0,2025-02-02
CUST-449555,Consumer,APAC,Platinum,48.0,2024-11-06
CUST-185461,Consumer,APAC,Platinum,28.0,2024-08-03
CUST-711046,Consumer,APAC,Platinum,18.0,2025-06-17
CUST-795847,Consumer,LATAM,,36.0,2025-11-06
CUST-248298,Consumer,NA,Platinum,29.0,2024-03-20
CUST-466813,Consumer,NA,Silver,27.0,2025-11-11
CUST-425301,Enterprise,NA,Platinum,26.0,2024-03-26
CUST-787923,Automotive,APAC,Gold,26.0,2025-11-25
CUST-832409,Consumer,LATAM,,41.0,07/26/2024
CUST-794299,Enterprise,APAC,Platinum,36.0,2025-05-29
CUST-510997,Consumer,APAC,,31.0,2024-09-30
CUST-235215,Consumer,NA,Silver,21.0,2025-12-20
CUST-723945,Consumer,APAC,Platinum,32.0,2024-10-02
CUST-843266,Enterprise,EU,Platinum,36.0,2024-04-26
CUST-188834,Consumer,APAC,Gold,37.0,2024-11-30
CUST-424620,Consumer,EU,Silver,35.0,2024-02-11
CUST-686072,Consumer,APAC,Gold,23.0,2024-10-14
CUST-494976,Enterprise,LATAM,,18.0,2025-05-18
CUST-774751,Enterprise,LATAM,,53.0,2025-12-21
CUST-930117,Enterprise,NA,Platinum,19.0,2024-08-16
CUST-444432,Consumer,APAC,Silver,,2024-05-17
CUST-952686,Consumer,EU,Silver,18.0,2025-02-15
CUST-234001,Consumer,EU,Platinum,35.0,2025-02-06
CUST-802667,Consumer,APAC,Platinum,18.0,06/13/2025
CUST-836971,Consumer,EU,Silver,25.0,2024-07-12
CUST-969226,Consumer,LATAM,,40.0,2024-06-19
CUST-874661,Automotive,EU,Platinum,53.0,11/26/2025
CUST-818709,Enterprise,NA,Silver,38.0,2024-07-25
CUST-651963,Enterprise,LATAM,Platinum,29.0,2025-02-17
CUST-197992,Automotive,LATAM,Platinum,33.0,2024-06-24
CUST-777406,Consumer,LATAM,Silver,18.0,2025-06-27
CUST-803024,Consumer,APAC,Gold,29.0,2024-10-31
CUST-543973,Automotive,APAC,Gold,29.0,2024-06-19
CUST-633188,Consumer,LATAM,Gold,35.0,2025-11-14
CUST-479404,Consumer,APAC,Platinum,55.0,2025-01-19
CUST-119116,Consumer,EU,Platinum,18.0,2025-09-02
CUST-480211,Consumer,APAC,Gold,29.0,2025-05-09
CUST-423869,Consumer,APAC,,18.0,2025-04-08
CUST-289019,Automotive,LATAM,Silver,28.0,2024-01-03
CUST-324597,Enterprise,NA,Silver,24.0,2025-01-25
CUST-458332,Consumer,NA,Platinum,18.0,2025-04-28
CUST-903373,Enterprise,NA,Silver,44.0,2024-08-25
CUST-609892,Consumer,EU,,36.0,2025-06-18
CUST-301332,Consumer,APAC,Silver,42.0,2024-09-01
CUST-337547,Consumer,NA,Silver,28.0,2024-05-09
CUST-244247,Consumer,LATAM,Gold,,2025-11-29
CUST-262471,Consumer,NA,Platinum,33.0,2024-01-10
CUST-180913,Automotive,NA,Gold,51.0,2024-11-28
CUST-410160,Consumer,APAC,Silver,33.0,2024-05-17
CUST-985447,Consumer,APAC,Platinum,42.0,2025-11-15
CUST-926403,Consumer,APAC,Platinum,27.0,2025-06-11
CUST-206053,Enterprise,EU,Gold,,2024-01-08
CUST-632351,Enterprise,EU,Platinum,41.0,2025-01-03
CUST-908320,Enterprise,NA,Silver,27.0,2025-01-14
CUST-665990,Consumer,APAC,Platinum,18.0,2025-01-02
CUST-975686,Consumer,NA,Gold,33.0,09/28/2025
CUST-874524,Consumer,LATAM,Gold,28.0,2025-06-12
CUST-652108,Consumer,LATAM,Gold,18.0,2025-10-10
CUST-139581,Consumer,APAC,Platinum,36.0,2025-01-25
CUST-794083,Automotive,APAC,Silver,24.0,2024-04-23
CUST-453123,Consumer,LATAM,Platinum,,2024-03-18
CUST-903531,Consumer,APAC,,68.0,2025-07-25
CUST-748052,Consumer,EU,Platinum,18.0,2025-01-16
CUST-237414,Consumer,EU,Silver,20.0,2025-02-27
CUST-726258,Consumer,APAC,Gold,43.0,2025-01-12
CUST-495019,Consumer,LATAM,Platinum,32.0,12/22/2024
CUST-261745,Consumer,NA,Platinum,43.0,2024-09-30
CUST-270128,Enterprise,APAC,Silver,38.0,2024-09-16
CUST-289630,Automotive,APAC,Platinum,,2025-08-24
CUST-971728,Consumer,NA,,27.0,2025-11-02
CUST-826501,Consumer,APAC,,18.0,2025-04-07
CUST-908554,Enterprise,NA,,45.0,2024-07-28
CUST-755087,Consumer,LATAM,Gold,19.0,2025-07-19
CUST-948343,Consumer,EU,,40.0,2024-04-24
CUST-273580,Enterprise,LATAM,Gold,44.0,2025-10-27
CUST-856215,Consumer,EU,,32.0,2024-04-20
CUST-558933,Consumer,NA,,30.0,2024-01-25
CUST-145814,Consumer,EU,Gold,23.0,2025-07-29
CUST-530816,Consumer,LATAM,Platinum,39.0,2024-11-30
CUST-481995,Consumer,EU,Platinum,18.0,2025-08-01
CUST-809217,Enterprise,NA,,41.0,2025-12-16
CUST-854540,Consumer,EU,Silver,35.0,2025-05-11
CUST-349068,Consumer,APAC,Gold,31.0,2024-07-31
CUST-565776,Enterprise,LATAM,,,2025-06-11
CUST-740255,Consumer,APAC,Platinum,36.0,2025-12-09
CUST-398768,Consumer,NA,Silver,18.0,2025-11-11
CUST-888939,Enterprise,EU,Platinum,18.0,2024-07-25
CUST-884897,Consumer,APAC,Silver,39.0,2024-09-27
CUST-921874,Enterprise,APAC,Platinum,,2024-10-30
CUST-570735,Enterprise,EU,,48.0,2024-08-02
CUST-345369,Consumer,EU,Silver,18.0,2024-02-01
CUST-659951,Consumer,LATAM,Silver,22.0,2025-06-29
CUST-350786,Automotive,APAC,Gold,42.0,2025-04-20
CUST-424500,Consumer,APAC,Gold,37.0,2025-09-09
CUST-947903,Enterprise,NA,Silver,66.0,2025-09-07
CUST-922471,Consumer,LATAM,Platinum,45.0,2024-08-12
CUST-591798,Consumer,NA,Silver,43.0,2024-01-07
CUST-975679,Consumer,APAC,Platinum,25.0,2025-06-16
CUST-303440,Automotive,NA,Platinum,39.0,2025-06-12
CUST-485709,Automotive,APAC,Gold,50.0,2024-08-13
CUST-811256,Consumer,APAC,Silver,32.0,2025-05-30
CUST-698128,Consumer,NA,Gold,32.0,2025-01-13
CUST-561999,Enterprise,NA,Gold,,2025-09-13
CUST-584106,Consumer,EU,,35.0,12/18/2024
CUST-906814,Consumer,EU,Platinum,26.0,2024-08-07
CUST-395459,Consumer,EU,,36.0,04/05/2024
CUST-915922,Consumer,APAC,Silver,36.0,08/25/2024
CUST-500422,Automotive,NA,Gold,50.0,2024-09-30
CUST-627335,Consumer,LATAM,Platinum,31.0,01/01/2024
CUST-653081,Consumer,APAC,Gold,,2024-04-16
CUST-538997,Consumer,LATAM,Platinum,41.0,2024-08-08
CUST-269930,Enterprise,NA,Silver,32.0,2025-01-24
CUST-956572,Consumer,APAC,Gold,41.0,2025-08-20
CUST-309398,Consumer,LATAM,Platinum,31.0,2024-03-07
CUST-940181,Consumer,LATAM,Gold,,2024-04-20
CUST-734035,Enterprise,EU,,40.0,2024-06-01
CUST-245121,Consumer,EU,,42.0,2025-12-14
CUST-362147,Consumer,EU,Silver,22.0,06/18/2024
CUST-154714,Consumer,APAC,Silver,46.0,2025-12-25
CUST-772324,Consumer,NA,Gold,32.0,2025-09-22
CUST-603935,Consumer,NA,Platinum,28.0,2024-10-27
CUST-489244,Enterprise,EU,Platinum,26.0,2025-12-03
CUST-681478,Consumer,EU,Silver,37.0,2024-07-21
CUST-207573,Enterprise,EU,Gold,,2025-04-08
CUST-845957,Consumer,LATAM,Gold,33.0,2025-03-13
CUST-986982,Enterprise,EU,,,2025-11-11
CUST-640970,Consumer,LATAM,Gold,38.0,2025-03-25
CUST-992512,Consumer,NA,Silver,38.0,2025-08-19
CUST-230734,Automotive,APAC,Gold,40.0,2024-04-15
CUST-398910,Enterprise,APAC,Platinum,64.0,2024-06-03
CUST-187949,Consumer,APAC,Silver,34.0,2024-03-07
CUST-900185,Consumer,APAC,Silver,25.0,2025-12-21
CUST-268099,Enterprise,LATAM,Silver,18.0,2025-02-27
CUST-386042,Consumer,LATAM,Silver,20.0,2025-08-30
CUST-571145,Enterprise,EU,Silver,47.0,2024-12-05
CUST-638289,Enterprise,LATAM,Gold,41.0,2025-02-13
CUST-254506,Consumer,EU,,19.0,2024-08-31
CUST-971415,Consumer,EU,,61.0,2025-06-16
CUST-558723,Consumer,APAC,Platinum,37.0,2024-12-29
CUST-196168,Consumer,LATAM,Gold,39.0,2024-12-28
CUST-332823,Consumer,LATAM,Platinum,58.0,2024-11-14
CUST-956375,Automotive,EU,Gold,53.0,2025-12-09
CUST-573041,Consumer,EU,Gold,42.0,2025-08-18
CUST-466566,Enterprise,NA,Platinum,43.0,2025-08-10
CUST-127965,Consumer,NA,Gold,44.0,2025-12-05
CUST-535050,Consumer,EU,Platinum,,2024-07-07
CUST-155843,Consumer,NA,Silver,31.0,2024-10-16
CUST-515712,Consumer,NA,Silver,37.0,2025-02-25
CUST-626392,Consumer,EU,,40.0,2025-11-12
CUST-492127,Consumer,EU,Gold,32.0,2025-08-09
CUST-347231,Enterprise,LATAM,Silver,,2024-04-07
CUST-504924,Consumer,EU,Gold,23.0,2024-01-05
CUST-185569,Consumer,EU,Silver,31.0,2025-08-15
CUST-493124,Consumer,APAC,Silver,23.0,2024-12-23
CUST-335445,Consumer,LATAM,Gold,34.0,03/06/2024
CUST-129556,Consumer,LATAM,Silver,18.0,2025-10-06
CUST-434165,Consumer,LATAM,,37.0,2024-03-24
CUST-203896,Consumer,APAC,Platinum,18.0,2024-03-16
CUST-979940,Consumer,EU,,29.0,2025-03-15
CUST-849421,Consumer,LATAM,Gold,39.0,2024-09-14
CUST-781533,Enterprise,LATAM,Gold,42.0,2024-04-04
CUST-451577,Consumer,NA,Gold,41.0,2025-06-07
CUST-929822,Consumer,LATAM,Gold,,07/10/2025
CUST-253143,Consumer,EU,Gold,37.0,2024-06-08
CUST-244283,Consumer,EU,Gold,21.0,2025-03-12
CUST-140163,Enterprise,NA,Gold,44.0,2025-01-19
CUST-400814,Consumer,LATAM,Gold,21.0,2025-11-26
CUST-970068,Consumer,LATAM,Silver,,2025-10-23
CUST-595404,Consumer,LATAM,Platinum,46.0,2025-05-02
CUST-829884,Consumer,APAC,Silver,,12/28/2025
CUST-971482,Consumer,LATAM,Silver,40.0,2025-01-11
CUST-245534,Consumer,EU,Gold,48.0,2024-06-04
CUST-895702,Enterprise,EU,Platinum,34.0,2024-01-01
CUST-839808,Consumer,APAC,,24.0,2025-11-14
CUST-591897,Consumer,APAC,Silver,19.0,2024-03-16
CUST-570392,Consumer,LATAM,Silver,21.0,2024-03-21
CUST-745239,Consumer,NA,Platinum,18.0,2025-10-08
CUST-105506,Consumer,APAC,Platinum,44.0,10/30/2024
CUST-183074,Enterprise,APAC,Gold,45.0,2024-04-04
CUST-119927,Enterprise,LATAM,Platinum,40.0,2025-01-10
CUST-368355,Consumer,LATAM,Silver,33.0,2025-09-29
CUST-326130,Enterprise,APAC,Platinum,56.0,2025-10-20
CUST-975522,Automotive,NA,,32.0,2025-09-30
CUST-256782,Enterprise,APAC,Gold,,2024-12-07
CUST-675462,Consumer,LATAM,Platinum,36.0,2025-04-24
CUST-862560,Enterprise,LATAM,,33.0,2024-04-23
CUST-738457,Consumer,APAC,Gold,30.0,2024-05-23
CUST-653408,Automotive,NA,Platinum,40.0,2025-08-01
CUST-543814,Consumer,APAC,Gold,27.0,2024-05-12
CUST-216587,Consumer,APAC,Gold,,2025-06-27
CUST-913875,Enterprise,LATAM,,26.0,2025-01-04
CUST-402096,Consumer,NA,Platinum,41.0,2024-08-12
CUST-349183,Automotive,EU,Platinum,28.0,2025-04-02
CUST-415779,Automotive,NA,Platinum,35.0,2025-06-02
CUST-227767,Consumer,APAC,,30.0,2024-10-26
CUST-150068,Consumer,APAC,Gold,33.0,2024-03-24
CUST-350021,Consumer,APAC,Platinum,,2025-09-23
CUST-540218,Consumer,NA,Platinum,26.0,2024-01-22
CUST-769989,Consumer,LATAM,Silver,26.0,2024-04-03
CUST-932463,Enterprise,APAC,Gold,24.0,2024-01-09
CUST-753064,Consumer,APAC,Silver,43.0,2024-01-27
CUST-579318,Consumer,NA,Platinum,35.0,2025-11-24
CUST-165858,Automotive,EU,Gold,44.0,12/11/2024
CUST-216242,Consumer,EU,Platinum,45.0,2025-12-05
CUST-977330,Consumer,LATAM,Silver,28.0,2024-04-18
CUST-624108,Enterprise,LATAM,,,2025-07-15
CUST-725726,Consumer,APAC,Gold,43.0,2024-01-08
CUST-662093,Enterprise,NA,Gold,33.0,2024-10-04
CUST-117233,Automotive,APAC,Platinum,32.0,2025-10-30
CUST-762652,Enterprise,LATAM,Gold,47.0,2024-09-27
CUST-640410,Consumer,NA,Gold,40.0,2025-02-11
CUST-702980,Consumer,NA,Platinum,30.0,2024-02-18
CUST-353690,Consumer,LATAM,Gold,39.0,2024-04-27
CUST-853448,Enterprise,EU,,20.0,2025-07-12
CUST-250551,Enterprise,EU,Silver,36.0,2024-12-22
CUST-405420,Consumer,NA,Platinum,18.0,2025-09-03
CUST-550089,Consumer,APAC,Platinum,23.0,2025-09-01
CUST-101640,Consumer,EU,Silver,40.0,2024-08-23
CUST-744674,Consumer,APAC,Gold,18.0,2024-02-22
CUST-469954,Consumer,EU,,53.0,2025-05-16
CUST-352249,Consumer,EU,,,2025-01-01
CUST-698384,Enterprise,APAC,Platinum,43.0,2024-05-20
CUST-536802,Enterprise,LATAM,,18.0,2025-12-21
CUST-296412,Consumer,EU,Platinum,60.0,2025-05-26
CUST-796643,Consumer,EU,Silver,63.0,2024-04-10
CUST-800674,Consumer,APAC,,32.0,2025-04-02
CUST-189772,Consumer,LATAM,Silver,23.0,2024-09-27
CUST-648913,Enterprise,EU,Gold,52.0,2025-10-06
CUST-478120,Enterprise,EU,Silver,,02/04/2024
CUST-170966,Enterprise,LATAM,Gold,,2025-07-23
CUST-651613,Consumer,EU,Silver,30.0,2024-03-15
CUST-670511,Consumer,LATAM,Silver,35.0,2025-01-22
CUST-631971,Enterprise,LATAM,,47.0,2025-01-05
CUST-924613,Consumer,APAC,Gold,32.0,2024-06-28
CUST-632280,Consumer,NA,Gold,31.0,2025-09-20
CUST-681070,Consumer,LATAM,Platinum,20.0,2025-09-09
CUST-121322,Consumer,APAC,Platinum,27.0,2025-11-29
CUST-509420,Consumer,NA,Platinum,31.0,2025-07-19
CUST-592972,Consumer,EU,Platinum,20.0,2025-08-10
CUST-145649,Automotive,NA,Platinum,21.0,2025-12-17
CUST-766549,Consumer,LATAM,Platinum,34.0,2025-04-20
CUST-505674,Consumer,LATAM,Platinum,18.0,2024-01-30
CUST-491435,Consumer,LATAM,Gold,24.0,2024-02-26
CUST-365971,Enterprise,LATAM,Gold,55.0,2024-10-17
CUST-883618,Consumer,LATAM,Silver,30.0,10/14/2025
CUST-117031,Consumer,APAC,Gold,28.0,2024-05-15
CUST-474440,Consumer,LATAM,Silver,30.0,2025-06-26
CUST-926823,Enterprise,APAC,Silver,30.0,2024-04-13
CUST-170841,Consumer,EU,Silver,40.0,2025-03-21
CUST-461551,Enterprise,LATAM,Gold,39.0,2024-06-01
CUST-352838,Enterprise,LATAM,Platinum,29.0,2024-12-05
CUST-868544,Consumer,NA,Gold,31.0,2024-06-24
CUST-789023,Enterprise,EU,Gold,48.0,2024-05-05
CUST-758775,Consumer,LATAM,Platinum,18.0,2025-02-14
CUST-208699,Enterprise,LATAM,Silver,33.0,2024-05-29
CUST-908977,Consumer,EU,Silver,35.0,2024-01-19
CUST-710169,Enterprise,APAC,Platinum,25.0,2025-06-03
CUST-870899,Consumer,LATAM,Silver,32.0,2024-01-26
CUST-893435,Consumer,NA,,23.0,11/24/2025
CUST-448671,Consumer,LATAM,Gold,41.0,2025-08-24
CUST-239890,Consumer,NA,Silver,19.0,2025-02-28
CUST-146489,Consumer,NA,Gold,45.0,2024-09-21
CUST-469412,Consumer,LATAM,Platinum,33.0,2025-07-20
CUST-672536,Consumer,LATAM,Platinum,,2025-07-19
CUST-454992,Consumer,NA,Platinum,29.0,2025-01-20
CUST-953025,Enterprise,EU,Platinum,22.0,2024-06-10
CUST-774020,Consumer,EU,Gold,45.0,2025-01-02
CUST-283594,Consumer,LATAM,Silver,26.0,2024-10-03
CUST-970720,Consumer,APAC,Gold,21.0,2025-03-09
CUST-916990,Consumer,EU,,45.0,2025-09-14
CUST-817941,Automotive,LATAM,Gold,24.0,2024-11-28
CUST-587192,Consumer,EU,Platinum,32.0,2025-11-09
CUST-829168,Consumer,APAC,Gold,43.0,2024-03-01
CUST-601776,Automotive,LATAM,,35.0,2025-02-05
CUST-762423,Enterprise,APAC,,53.0,2024-04-01
CUST-291132,Consumer,LATAM,Silver,24.0,2024-02-09
CUST-950916,Enterprise,APAC,Gold,31.0,09/14/2024
CUST-241403,Automotive,EU,Platinum,32.0,2025-09-29
CUST-166165,Consumer,EU,Silver,40.0,2025-12-17
CUST-850827,Consumer,APAC,Silver,48.0,2024-10-30
CUST-913894,Consumer,APAC,,34.0,2024-02-22
CUST-579911,Consumer,APAC,Gold,32.0,2024-05-02
CUST-138780,Consumer,LATAM,Gold,18.0,2024-02-28
CUST-407696,Consumer,EU,Gold,35.0,2024-07-06
CUST-311383,Consumer,LATAM,Silver,26.0,2025-12-24
CUST-145934,Consumer,EU,Silver,40.0,2024-08-30
CUST-929538,Consumer,NA,,29.0,2024-02-13
CUST-309159,Consumer,LATAM,Silver,31.0,2025-11-23
CUST-143941,Consumer,EU,Silver,18.0,2024-12-31
CUST-430926,Consumer,EU,Gold,18.0,2024-07-23
CUST-425138,Consumer,LATAM,Silver,54.0,2024-01-26
CUST-640418,Enterprise,LATAM,,35.0,2024-07-21
CUST-517568,Consumer,EU,Silver,38.0,2025-11-20
CUST-955015,Consumer,LATAM,Gold,23.0,2024-04-18
CUST-669408,Enterprise,APAC,Silver,43.0,2025-09-26
CUST-596395,Consumer,LATAM,Platinum,41.0,2025-12-18
CUST-365618,Consumer,LATAM,Platinum,,2025-12-09
CUST-138399,Enterprise,LATAM,Silver,25.0,2024-07-02
CUST-889882,Enterprise,EU,Platinum,22.0,2025-09-17
CUST-778324,Consumer,APAC,Gold,25.0,2025-12-03
CUST-300386,Consumer,NA,,33.0,2025-10-10
CUST-400009,Automotive,NA,Platinum,35.0,2024-01-28
CUST-474314,Consumer,APAC,Platinum,34.0,2024-02-24
CUST-918771,Consumer,APAC,,48.0,2025-04-09
CUST-150126,Enterprise,APAC,Gold,26.0,2025-12-22
CUST-787584,Consumer,EU,Silver,22.0,2025-03-04
CUST-448048,Consumer,NA,Silver,34.0,2024-04-10
CUST-386488,Consumer,APAC,Silver,18.0,2024-02-02
CUST-230521,Enterprise,EU,Gold,41.0,2025-01-20
CUST-938171,Consumer,NA,,35.0,2025-05-20
CUST-485896,Consumer,LATAM,Platinum,30.0,2025-01-05
CUST-558176,Consumer,EU,,29.0,2025-10-22
CUST-519453,Consumer,NA,Silver,44.0,06/25/2024
CUST-879414,Consumer,EU,Platinum,43.0,02/12/2024
CUST-561097,Enterprise,NA,Gold,31.0,2025-08-30
CUST-505426,Consumer,NA,Silver,40.0,2025-02-18
CUST-455505,Consumer,LATAM,Silver,43.0,2024-10-21
CUST-295892,Enterprise,EU,Gold,37.0,07/27/2025
CUST-620306,Consumer,APAC,,31.0,01/09/2025
CUST-825686,Automotive,LATAM,Platinum,38.0,2025-08-17
CUST-621691,Consumer,LATAM,,22.0,2024-04-07
CUST-485191,Consumer,NA,Silver,34.0,2024-11-27
CUST-936020,Consumer,APAC,Silver,31.0,2024-03-30
CUST-644500,Enterprise,EU,,29.0,2025-11-27
CUST-379676,Consumer,APAC,Platinum,,2025-12-02
CUST-940064,Consumer,APAC,Gold,18.0,2024-05-30
CUST-186624,Consumer,APAC,Gold,22.0,12/14/2025
CUST-862400,Consumer,APAC,Silver,28.0,2024-06-29
CUST-545120,Consumer,APAC,Gold,43.0,2024-01-08
CUST-182760,Automotive,NA,Gold,37.0,2025-08-03
CUST-551524,Consumer,NA,Gold,44.0,2025-09-19
CUST-731718,Enterprise,LATAM,Platinum,47.0,03/17/2025
CUST-962287,Consumer,NA,Platinum,37.0,09/14/2025
CUST-289222,Consumer,LATAM,Platinum,35.0,2025-07-13
CUST-671971,Consumer,LATAM,Gold,23.0,2024-02-14
CUST-408036,Consumer,EU,Gold,55.0,2024-04-08
CUST-436814,Enterprise,APAC,Platinum,18.0,08/07/2024
CUST-207581,Automotive,NA,Platinum,35.0,2024-09-28
CUST-183958,Consumer,EU,,43.0,2025-11-22
CUST-443848,Consumer,NA,Gold,43.0,2024-08-15
CUST-793024,Consumer,LATAM,Gold,21.0,2024-11-04
CUST-410000,Automotive,NA,Gold,29.0,2024-04-05
CUST-421384,Consumer,APAC,,25.0,2024-02-29
CUST-567576,Consumer,LATAM,Gold,18.0,2025-02-26
CUST-731894,Enterprise,LATAM,Silver,35.0,2025-07-01
CUST-852524,Consumer,EU,Gold,26.0,2024-10-04
CUST-546815,Consumer,APAC,Silver,50.0,2025-10-29
CUST-274739,Consumer,LATAM,Silver,40.0,2025-07-07
CUST-823270,Enterprise,APAC,Platinum,34.0,2024-10-12
CUST-565471,Consumer,NA,Silver,,2024-08-15
CUST-468623,Consumer,APAC,Gold,28.0,2024-07-08
CUST-568849,Consumer,LATAM,Silver,35.0,2024-07-26
CUST-144412,Consumer,EU,Gold,31.0,2025-02-24
CUST-862120,Consumer,LATAM,Gold,34.0,2024-02-11
CUST-469685,Consumer,APAC,,54.0,2024-11-15
CUST-744718,Consumer,APAC,Silver,,2025-04-28
CUST-556068,Consumer,LATAM,,22.0,2024-03-01
CUST-387892,Consumer,APAC,Silver,32.0,2024-04-16
CUST-770532,Consumer,NA,Silver,41.0,2025-02-08
CUST-929924,Enterprise,LATAM,,29.0,2025-07-30
CUST-160144,Consumer,EU,Silver,51.0,2024-04-05
CUST-178686,Enterprise,LATAM,Gold,41.0,2025-09-26
CUST-803787,Enterprise,NA,Platinum,26.0,2024-01-28
CUST-768480,Consumer,NA,Platinum,36.0,2025-06-26
CUST-525942,Consumer,NA,Gold,26.0,2025-08-16
CUST-480959,Consumer,NA,Platinum,25.0,03/29/2024
CUST-638009,Consumer,NA,,32.0,10/11/2025
CUST-940010,Consumer,EU,Silver,47.0,2024-08-03
CUST-886325,Consumer,APAC,Silver,42.0,2024-08-21
CUST-812413,Consumer,NA,Platinum,33.0,03/06/2024
CUST-267758,Enterprise,NA,,42.0,2025-10-25
CUST-132653,Consumer,LATAM,Gold,36.0,01/19/2025
CUST-249715,Enterprise,EU,Platinum,21.0,2024-10-24
CUST-989894,Consumer,EU,,32.0,2024-02-04
CUST-737086,Enterprise,APAC,Platinum,33.0,2024-10-21
CUST-811027,Consumer,EU,,42.0,2024-11-30
CUST-919264,Consumer,LATAM,,27.0,2025-05-27
CUST-559457,Consumer,LATAM,Silver,23.0,2025-02-24
CUST-136489,Consumer,APAC,Silver,33.0,12/28/2025
CUST-232361,Consumer,LATAM,,26.0,2025-04-17
