campaign_id,date,region,impressions,clicks,conversions,spend,attributed_revenue,utm_source,utm_medium
CMP-362709,2024-10-11,NA,5652.0,136,1.0,76.87,166.53,email,cpc
CMP-397992,2025-07-17,NA,7977.0,266,3.0,108.5,1314.44,(not set),(none)
CMP-393586,2025-02-11,LATAM,8006.0,320,9.0,49.63,1664.18,email,paid_social
CMP-512349,2024-01-04,LATAM,6282.0,133,,40.48,1709.26,partner,(none)
CMP-838474,22-Dec-2025,NA,17191.0,268,10.0,70.41,2613.47,(not set),organic
CMP-594601,2024-04-18,APAC,9940.0,82,0.0,191.48,0.0,google,organic
CMP-225228,2024-11-02,LATAM,9313.0,350,18.0,122.08,6559.56,email,(none)
CMP-100258,2024-01-22,EU,29241.0,738,27.0,349.13,13224.92,partner,cpc
CMP-596446,2024-09-30,APAC,24834.0,826,18.0,249.1,,tiktok,(none)
CMP-522857,2025-01-31,APAC,28037.0,270,10.0,304.78,,google,organic
CMP-286987,2025-02-19,EU,11016.0,464,18.0,56.15,5903.62,meta,cpc
CMP-417255,13-May-2024,APAC,7489.0,180,5.0,75.39,1842.14,partner,organic
CMP-840551,2024-07-16,EU,8185.0,85,0.0,148.64,0.0,google,organic
CMP-222994,2024-06-06,APAC,20642.0,506,5.0,137.66,1627.22,(not set),paid_social
CMP-249824,2024-03-05,NA,14947.0,586,10.0,68.95,3085.01,meta,organic
CMP-487484,2025-08-13,APAC,9939.0,53,0.0,208.5,0.0,google,paid_social
CMP-462798,2024-09-11,EU,7677.0,61,2.0,66.41,867.98,tiktok,cpc
CMP-238043,2024-10-08,APAC,9606.0,194,7.0,44.1,2533.03,google,paid_social
CMP-286987,2025-08-10,APAC,29992.0,731,12.0,407.2,3940.17,meta,(none)
CMP-105887,2024-08-15,EU,16672.0,222,11.0,226.76,4972.94,email,paid_social
CMP-387918,2024-12-14,NA,5349.0,110,3.0,22.82,752.22,meta,email
CMP-712859,2024-04-04,LATAM,11820.0,333,19.0,158.38,6318.58,partner,cpc
CMP-131904,2025-06-19,NA,13526.0,513,12.0,57.79,5729.36,google,(none)
CMP-911513,2024-11-02,LATAM,36446.0,1072,44.0,531.09,18527.17,email,organic
CMP-113625,2024-09-12,LATAM,10929.0,84,,137.97,835.85,email,
CMP-286659,2024-01-17,EU,19451.0,111,5.0,322.56,917.47,google,affiliate
CMP-287700,2025-04-19,NA,5021.0,21,1.0,33.17,251.19,google,
CMP-544677,14-Dec-2024,EU,10217.0,258,1.0,145.51,416.87,(not set),cpc
CMP-647689,2024-11-22,NA,16837.0,450,22.0,302.7,7314.55,,organic
CMP-208933,08-Sep-2024,APAC,5208.0,94,3.0,82.74,572.19,tiktok,organic
CMP-300261,2025-03-25,APAC,16493.0,616,41.0,163.15,9901.08,email,email
CMP-946652,2025-01-16,NA,26560.0,1115,29.0,346.68,14612.08,partner,(none)
CMP-277433,2024-07-05,EU,16239.0,669,35.0,226.32,17147.92,google,cpc
CMP-596403,2025-05-24,LATAM,4105.0,129,11.0,32.82,3531.24,email,email
CMP-983101,2024-08-11,NA,4367.0,82,3.0,42.46,,google,affiliate
CMP-146050,2025-12-24,LATAM,4788.0,179,6.0,64.27,2253.47,email,cpc
CMP-539953,2024-06-11,APAC,4302.0,114,4.0,87.2,1901.95,partner,email
CMP-734152,2025-07-27,APAC,20638.0,809,65.0,98.17,25892.04,meta,affiliate
CMP-420602,2024-12-23,EU,12240.0,197,10.0,111.52,4907.05,meta,cpc
CMP-561047,2025-08-26,APAC,20479.0,824,48.0,195.82,9215.51,google,
CMP-467476,2025-06-23,APAC,21038.0,702,11.0,286.32,,meta,paid_social
CMP-352468,11-Apr-2024,LATAM,3838.0,124,,$81.15,2015.96,(not set),(none)
CMP-326955,2024-09-13,EU,7159.0,140,1.0,107.46,194.18,google,organic
CMP-517641,2024-09-12,APAC,3732.0,67,0.0,31.52,0.0,google,organic
CMP-764555,2025-01-03,LATAM,19931.0,434,22.0,397.26,7082.57,(not set),paid_social
CMP-300261,2024-04-28,APAC,6794.0,273,5.0,70.6,1001.91,partner,
CMP-838474,2024-07-30,NA,3210.0,113,,37.94,908.55,meta,(none)
CMP-517641,2025-02-10,EU,,28,0.0,55.95,0.0,meta,organic
CMP-486785,2025-01-27,APAC,4860.0,106,1.0,44.61,242.05,google,paid_social
CMP-651553,2025-09-14,APAC,9022.0,78,4.0,$109.92,,meta,affiliate
CMP-843764,2025-04-25,NA,6611.0,241,22.0,42.4,4291.19,email,organic
CMP-946446,2025-03-07,APAC,19714.0,582,38.0,283.15,11357.5,google,paid_social
CMP-627217,2025-11-11,LATAM,2622.0,93,5.0,38.32,1194.97,email,
CMP-742693,2024-03-23,NA,25895.0,980,73.0,518.65,36699.09,(not set),cpc
CMP-627217,2024-04-24,NA,9482.0,224,7.0,$95.53,2780.4,(not set),(none)
CMP-563555,2024-04-24,EU,5626.0,180,8.0,40.84,1752.94,google,(none)
CMP-908184,2024-08-01,EU,13138.0,392,4.0,244.0,,email,paid_social
CMP-492383,2024-06-20,EU,3733.0,60,2.0,,,google,cpc
CMP-276264,2024-12-12,LATAM,101425.0,3691,297.0,,111940.84,partner,paid_social
CMP-596403,2024-05-15,NA,17937.0,151,5.0,86.34,2347.05,google,
CMP-909478,2025-12-09,APAC,5363.0,202,6.0,63.7,2960.14,email,cpc
CMP-935593,2025-10-24,APAC,20423.0,369,13.0,123.74,2419.4,email,(none)
CMP-871957,2025-06-26,APAC,17994.0,738,67.0,145.51,11621.52,meta,organic
CMP-840551,2025-06-26,APAC,13552.0,214,11.0,253.35,5499.89,partner,email
CMP-522857,30-Aug-2025,NA,9495.0,226,12.0,164.77,5669.71,partner,(none)
CMP-672089,2025-04-23,APAC,7817.0,325,26.0,121.48,8681.21,,organic
CMP-994854,2025-04-03,APAC,37517.0,261,13.0,431.24,3762.12,(not set),organic
CMP-804633,2025-08-24,APAC,10975.0,415,14.0,225.78,4240.6,(not set),email
CMP-478526,2025-02-03,LATAM,4547.0,198,8.0,48.24,4112.86,partner,cpc
CMP-305349,2025-10-18,EU,31057.0,682,7.0,663.15,1930.75,google,organic
CMP-764555,18-Jun-2025,LATAM,12988.0,539,49.0,74.16,9863.36,partner,cpc
CMP-181566,2024-03-26,LATAM,7921.0,163,5.0,$59.74,2186.31,tiktok,cpc
CMP-431853,2024-05-06,LATAM,11095.0,234,6.0,91.18,2877.65,meta,cpc
CMP-744794,2025-05-12,APAC,33291.0,765,10.0,353.16,4184.5,meta,paid_social
CMP-484047,2024-05-24,NA,30934.0,723,32.0,127.77,12674.42,email,organic
CMP-737058,2025-12-12,EU,11885.0,488,31.0,170.81,5993.09,google,email
CMP-754836,2024-07-31,LATAM,9844.0,418,30.0,128.36,14060.46,email,(none)
CMP-546867,2024-08-22,LATAM,13978.0,358,20.0,256.97,,google,email
CMP-627217,2025-03-10,NA,21767.0,640,10.0,452.72,4102.9,partner,paid_social
CMP-181998,2025-09-03,NA,17044.0,238,10.0,339.47,3463.91,tiktok,affiliate
CMP-448824,2025-09-13,APAC,6752.0,105,4.0,113.53,,meta,affiliate
CMP-688368,2025-09-21,APAC,12302.0,432,18.0,,5601.92,partner,organic
CMP-871957,2025-03-13,APAC,13535.0,64,4.0,286.51,1367.24,tiktok,email
CMP-887046,2025-06-14,LATAM,10714.0,107,1.0,209.62,383.75,tiktok,cpc
CMP-974579,2024-02-29,NA,18405.0,375,18.0,286.21,8532.41,google,organic
CMP-779003,2025-03-26,APAC,10830.0,474,14.0,207.07,6808.48,tiktok,email
CMP-546867,2025-11-23,NA,11818.0,57,2.0,134.21,606.72,,paid_social
CMP-743829,2025-01-04,LATAM,7825.0,33,0.0,122.63,0.0,google,cpc
CMP-772844,2025-06-03,APAC,12341.0,242,11.0,93.91,5133.57,meta,affiliate
CMP-779003,2025-01-13,NA,8547.0,346,2.0,155.1,345.35,,email
CMP-624681,2024-05-29,APAC,25562.0,1005,26.0,119.86,7050.24,partner,
CMP-580870,2025-11-04,APAC,13008.0,297,6.0,266.54,1754.44,meta,email
CMP-130237,2025-05-10,NA,3734.0,55,,,424.76,email,email
CMP-779003,2024-01-09,APAC,7861.0,230,12.0,68.52,,tiktok,organic
CMP-243628,2024-06-17,APAC,9873.0,131,3.0,166.63,550.75,email,(none)
CMP-883945,2024-11-10,EU,9077.0,40,2.0,142.42,484.31,(not set),affiliate
CMP-687354,2025-01-02,APAC,8575.0,349,5.0,70.96,2443.51,email,cpc
CMP-591461,2025-11-02,LATAM,12606.0,212,10.0,,2830.94,meta,organic
CMP-745804,2024-09-03,NA,26302.0,991,48.0,550.64,24871.46,google,email
CMP-746944,2024-02-14,EU,6495.0,255,24.0,135.88,9857.51,meta,cpc
CMP-688368,2024-08-10,NA,8318.0,218,8.0,161.39,1300.26,meta,email
CMP-576557,2024-06-01,APAC,11089.0,463,11.0,192.93,5419.1,google,cpc
CMP-165352,2024-01-29,NA,1714.0,60,0.0,27.2,0.0,partner,cpc
CMP-935593,2025-03-20,LATAM,22068.0,953,25.0,108.34,9501.49,partner,paid_social
CMP-375710,2024-03-13,APAC,43634.0,761,35.0,954.62,10657.2,google,organic
CMP-111190,2025-08-24,APAC,10581.0,185,15.0,144.09,7304.2,meta,organic
CMP-596403,2024-08-04,LATAM,4397.0,167,15.0,41.26,7274.93,meta,cpc
CMP-979387,2024-01-11,NA,15332.0,632,5.0,278.14,1061.92,meta,email
CMP-791397,2024-04-01,EU,19301.0,334,15.0,150.05,,tiktok,organic
CMP-286987,06-Sep-2024,APAC,10716.0,68,3.0,$183.62,1034.59,partner,cpc
CMP-871957,2024-08-13,EU,3655.0,23,0.0,21.1,0.0,google,organic
CMP-672089,2025-07-20,NA,10210.0,194,8.0,125.63,2647.89,(not set),email
CMP-140048,2024-05-09,APAC,36536.0,323,18.0,177.73,8962.43,,
CMP-687712,2024-05-31,APAC,2281.0,101,5.0,47.77,1478.28,meta,cpc
CMP-397992,2025-08-07,EU,5950.0,85,1.0,91.98,377.45,(not set),paid_social
CMP-386290,2024-06-28,LATAM,5186.0,72,1.0,101.61,454.24,meta,
CMP-276264,2024-10-05,NA,10922.0,126,2.0,63.77,368.7,tiktok,affiliate
CMP-426905,2025-11-10,APAC,4557.0,32,1.0,19.77,312.96,partner,(none)
CMP-946652,2025-10-07,LATAM,19486.0,252,8.0,178.34,2166.19,google,
CMP-390956,2024-05-14,LATAM,12783.0,332,13.0,87.93,6735.75,email,email
CMP-873276,2024-03-10,EU,5933.0,51,2.0,47.27,636.11,meta,(none)
CMP-467476,2024-07-26,EU,4333.0,101,3.0,59.98,750.74,(not set),affiliate
CMP-326955,2025-01-05,NA,5118.0,224,4.0,90.91,1316.39,meta,cpc
CMP-365329,12-Dec-2025,EU,12404.0,367,9.0,112.33,2110.39,meta,affiliate
CMP-852908,2025-12-17,NA,4519.0,96,1.0,$18.78,447.2,,organic
CMP-591461,2024-11-21,APAC,27566.0,214,10.0,568.12,3520.14,partner,cpc
CMP-429500,2024-07-21,APAC,13745.0,102,1.0,103.02,226.69,meta,organic
CMP-845902,2024-02-02,EU,17691.0,626,26.0,80.31,,tiktok,paid_social
CMP-755643,2025-02-01,APAC,8604.0,143,1.0,53.17,251.6,meta,affiliate
CMP-734787,2024-11-19,NA,7690.0,107,8.0,92.28,3190.02,,organic
CMP-282212,2024-11-09,LATAM,7841.0,329,3.0,165.62,781.47,(not set),organic
CMP-647689,2025-05-24,NA,18282.0,331,3.0,307.25,677.84,email,email
CMP-960623,20-Oct-2024,LATAM,4892.0,205,12.0,35.53,,email,
CMP-873276,2024-05-31,LATAM,2281.0,7,0.0,10.59,0.0,email,
CMP-857213,2024-09-14,APAC,18594.0,201,3.0,82.19,519.86,google,organic
CMP-996922,2025-10-15,LATAM,16309.0,436,25.0,247.33,8818.0,(not set),organic
CMP-207978,2024-11-24,LATAM,8351.0,131,6.0,104.9,2585.73,meta,cpc
CMP-319473,2024-10-13,EU,60101.0,1448,79.0,1257.36,16459.19,,organic
CMP-164076,12-Oct-2025,NA,7468.0,117,2.0,96.65,595.12,(not set),organic
CMP-429500,2024-02-04,LATAM,17360.0,409,12.0,104.82,4249.63,meta,paid_social
CMP-776153,2024-07-28,LATAM,3029.0,16,0.0,46.11,,partner,cpc
CMP-845108,2025-02-25,APAC,12701.0,449,25.0,152.84,6839.96,tiktok,organic
CMP-591461,2024-01-07,LATAM,8130.0,127,1.0,83.7,206.01,email,
CMP-911513,2024-01-26,APAC,9822.0,255,2.0,88.92,480.95,,paid_social
CMP-594601,2025-01-12,EU,18201.0,732,10.0,333.43,2617.61,email,
CMP-140048,2025-04-30,EU,7319.0,133,1.0,37.74,287.64,email,cpc
CMP-651553,2024-06-04,LATAM,8326.0,181,7.0,$36.86,1568.8,meta,(none)
CMP-687712,2024-05-03,NA,10100.0,392,5.0,41.78,2207.15,(not set),email
CMP-699975,2025-04-18,APAC,16111.0,308,7.0,133.53,1524.57,google,(none)
CMP-647341,2024-05-06,NA,1709.0,24,1.0,33.87,,email,
CMP-495637,2024-11-10,LATAM,12159.0,75,1.0,144.96,179.13,email,(none)
CMP-712859,2024-01-30,LATAM,11201.0,215,11.0,215.89,,meta,organic
CMP-613900,2025-01-14,EU,10111.0,330,5.0,65.03,,email,organic
CMP-388307,2025-01-30,NA,,564,33.0,178.19,6949.06,email,(none)
CMP-243628,2024-03-16,NA,6161.0,18,1.0,115.34,348.52,email,(none)
CMP-431853,2025-08-29,LATAM,11191.0,427,15.0,245.3,2976.32,meta,affiliate
CMP-160006,16-Nov-2025,APAC,3244.0,143,8.0,46.14,2314.35,partner,
CMP-259825,2025-07-19,APAC,5327.0,135,,,395.56,,paid_social
CMP-977944,2025-06-01,APAC,4446.0,150,2.0,58.94,,meta,cpc
CMP-580870,2024-02-05,NA,5075.0,134,11.0,100.54,5456.13,(not set),paid_social
CMP-312429,2025-04-30,APAC,8286.0,67,2.0,50.26,540.65,email,organic
CMP-863878,2025-11-10,APAC,3076.0,62,1.0,65.91,262.77,email,(none)
CMP-462798,2025-12-22,APAC,14669.0,90,3.0,256.39,1529.1,email,organic
CMP-778657,2024-03-28,EU,4403.0,85,3.0,19.16,903.55,google,email
CMP-601989,2025-02-17,NA,13917.0,509,13.0,269.04,5556.89,(not set),organic
CMP-195775,2024-07-04,EU,6199.0,32,1.0,96.02,192.59,meta,paid_social
CMP-759367,2025-12-03,EU,24377.0,156,10.0,282.77,,email,cpc
CMP-576557,2025-07-04,APAC,6353.0,219,6.0,105.72,1346.73,(not set),cpc
CMP-866150,2024-07-22,APAC,3845.0,134,12.0,46.03,4690.52,(not set),organic
CMP-319473,2025-07-09,LATAM,14855.0,310,10.0,129.33,2298.45,meta,paid_social
CMP-613900,2025-07-09,NA,9403.0,118,3.0,60.9,898.91,email,cpc
CMP-818660,2025-10-01,APAC,4997.0,103,2.0,52.98,969.7,email,cpc
CMP-779003,2025-08-16,LATAM,2854.0,13,0.0,59.13,0.0,email,paid_social
CMP-721427,2025-04-25,LATAM,5298.0,38,1.0,36.75,412.63,meta,organic
CMP-439044,2025-05-12,EU,3185.0,40,1.0,68.46,343.49,google,
CMP-387918,2024-05-29,LATAM,4853.0,92,1.0,90.94,296.52,partner,organic
CMP-691040,2025-05-08,EU,4637.0,153,3.0,48.3,1437.86,,paid_social
CMP-759367,2024-01-26,APAC,2778.0,44,3.0,32.26,1427.31,(not set),affiliate
CMP-863878,2024-12-04,EU,6633.0,103,6.0,86.56,1315.58,google,cpc
CMP-448824,2025-04-09,EU,29923.0,1205,25.0,420.48,8793.83,meta,affiliate
CMP-420602,2025-10-02,APAC,7627.0,128,3.0,72.33,806.59,partner,paid_social
CMP-591461,2025-08-09,LATAM,6570.0,152,3.0,81.2,1532.98,(not set),(none)
CMP-393586,2024-07-11,NA,10759.0,367,19.0,114.98,7867.87,partner,paid_social
CMP-260633,2025-01-19,APAC,56773.0,1214,14.0,1195.2,5800.08,email,cpc
CMP-222994,2024-03-01,LATAM,5273.0,148,8.0,89.7,,tiktok,paid_social
CMP-208933,2025-03-12,LATAM,25283.0,470,16.0,403.71,7224.79,partner,organic
CMP-446198,2024-01-22,LATAM,2793.0,43,1.0,56.01,214.88,partner,email
CMP-272824,2024-11-09,LATAM,,419,7.0,122.33,1597.49,email,(none)
CMP-181998,2025-03-26,APAC,11083.0,457,45.0,130.68,,meta,organic
CMP-776153,2025-03-27,LATAM,14545.0,387,22.0,176.19,6545.77,partner,affiliate
CMP-287700,2025-11-26,NA,7593.0,319,2.0,$75.04,639.32,tiktok,(none)
CMP-863878,2025-01-27,NA,12664.0,237,6.0,207.11,1111.96,google,paid_social
CMP-840551,2025-05-09,EU,5898.0,255,8.0,112.64,2197.27,google,
CMP-181998,2025-01-24,LATAM,14078.0,111,2.0,232.96,655.54,partner,
CMP-365329,2024-04-20,EU,8624.0,285,8.0,67.37,3339.91,google,email
CMP-563100,2024-04-25,APAC,11887.0,264,2.0,99.25,507.18,email,(none)
CMP-596403,2025-07-31,APAC,6600.0,267,14.0,106.09,2516.74,google,organic
CMP-783768,2025-08-24,APAC,10350.0,394,5.0,224.62,2393.8,meta,organic
CMP-993990,2024-09-16,APAC,6782.0,269,,76.74,,partner,organic
CMP-154724,2024-04-17,NA,,306,12.0,168.52,3366.01,tiktok,affiliate
CMP-647689,2024-07-12,NA,23007.0,690,19.0,360.2,4816.82,meta,cpc
CMP-319473,2024-05-05,NA,18754.0,283,,385.11,3664.84,google,affiliate
CMP-461714,2025-03-16,APAC,11048.0,355,16.0,152.4,4742.52,google,paid_social
CMP-282212,2025-07-11,EU,10964.0,86,7.0,$102.56,2363.47,google,organic
CMP-135156,2024-02-05,NA,29704.0,355,11.0,187.92,4002.4,partner,cpc
CMP-160006,16-Apr-2025,APAC,22410.0,594,27.0,277.75,10198.02,meta,email
CMP-762951,2025-03-21,LATAM,11058.0,423,3.0,228.67,570.59,meta,email
CMP-250295,2024-05-29,LATAM,5333.0,135,3.0,$42.38,742.9,,organic
CMP-131904,24-Oct-2024,APAC,4234.0,187,15.0,$78.32,4664.06,(not set),paid_social
CMP-170015,2024-02-09,LATAM,8251.0,247,3.0,,671.39,(not set),
CMP-800969,2025-08-24,APAC,5277.0,193,10.0,101.89,1698.35,email,organic
CMP-999563,2024-06-03,NA,18768.0,56,4.0,368.57,,meta,(none)
CMP-130237,2025-03-14,LATAM,2962.0,62,1.0,$62.34,276.9,meta,(none)
CMP-390956,2025-05-29,NA,,431,2.0,161.14,853.31,tiktok,
CMP-636561,2025-07-14,NA,9542.0,187,2.0,,583.57,email,paid_social
CMP-130237,2025-02-23,APAC,17874.0,549,12.0,245.44,2325.92,email,cpc
CMP-442978,2025-09-15,LATAM,8550.0,198,9.0,151.16,4031.99,(not set),organic
CMP-979387,2024-05-15,NA,6355.0,144,4.0,109.45,1035.54,tiktok,paid_social
CMP-343092,2025-10-29,APAC,11809.0,467,13.0,150.03,,partner,cpc
CMP-300261,2024-10-21,LATAM,21484.0,367,20.0,385.88,9064.95,email,(none)
CMP-432369,23-Jan-2024,EU,5340.0,204,3.0,103.53,638.09,google,cpc
CMP-596446,2024-02-04,LATAM,7854.0,134,6.0,76.78,2744.11,google,(none)
CMP-140048,2025-02-03,LATAM,6301.0,73,4.0,134.05,699.07,meta,cpc
CMP-386290,2025-02-27,APAC,8484.0,229,8.0,157.28,2478.34,tiktok,
CMP-593679,2024-02-07,NA,10060.0,417,18.0,56.83,5386.19,,cpc
CMP-772765,2024-07-06,APAC,,76,3.0,134.76,1184.65,google,email
CMP-564915,2024-10-14,NA,3142.0,35,0.0,24.82,0.0,email,paid_social
CMP-979387,2024-03-04,APAC,23880.0,659,,524.88,8729.27,(not set),
CMP-253607,2024-08-20,LATAM,8087.0,186,8.0,106.84,2221.25,meta,cpc
CMP-593679,2024-10-26,APAC,5017.0,134,11.0,67.02,1997.8,(not set),cpc
CMP-598560,2025-01-23,NA,4971.0,76,4.0,85.8,,(not set),organic
CMP-742693,2024-12-29,EU,7412.0,213,10.0,71.48,4579.39,email,paid_social
CMP-397992,2025-11-18,LATAM,8607.0,155,2.0,142.22,417.57,email,(none)
CMP-544677,2024-06-19,NA,9054.0,81,1.0,140.78,360.67,email,organic
CMP-304355,2025-08-07,APAC,2953.0,113,2.0,57.73,374.45,email,(none)
CMP-198406,2024-06-17,NA,7344.0,300,2.0,106.08,329.23,google,organic
CMP-544677,2024-04-07,EU,19075.0,646,4.0,325.97,1804.27,,cpc
CMP-225228,2024-08-27,LATAM,8662.0,223,10.0,162.61,,meta,email
CMP-647341,2025-06-16,LATAM,12389.0,478,25.0,194.58,5565.8,meta,email
CMP-253607,2024-10-06,EU,9498.0,48,1.0,162.36,324.83,meta,cpc
CMP-904246,2025-08-30,LATAM,23506.0,570,20.0,200.86,5892.68,,email
CMP-486785,2024-10-24,NA,6884.0,78,3.0,50.64,1396.39,partner,cpc
CMP-596403,2024-05-31,EU,9765.0,386,9.0,,2185.17,meta,
CMP-425468,2025-04-25,LATAM,7637.0,23,2.0,145.0,1016.56,partner,cpc
CMP-759367,2025-09-16,LATAM,99088.0,1311,84.0,1728.23,37732.88,,email
CMP-685005,2025-07-13,LATAM,9416.0,40,2.0,57.13,450.19,tiktok,(none)
CMP-927289,2024-09-24,NA,23753.0,893,17.0,186.23,2844.25,google,email
CMP-207978,2024-09-21,EU,13865.0,251,3.0,121.35,1293.97,google,(none)
CMP-656464,2025-02-08,LATAM,5043.0,133,7.0,24.41,2409.55,email,paid_social
CMP-829283,2024-04-24,APAC,1716.0,40,0.0,$35.68,0.0,tiktok,organic
CMP-651553,2024-09-01,APAC,5252.0,159,6.0,52.01,2526.0,email,email
CMP-672089,2024-05-04,APAC,31091.0,451,15.0,235.77,4024.93,email,
CMP-755643,20-Sep-2024,EU,5349.0,30,0.0,103.52,0.0,google,cpc
CMP-843764,2024-10-30,EU,7750.0,229,15.0,82.17,3120.53,partner,organic
CMP-259825,2025-12-23,LATAM,74708.0,780,33.0,1052.04,12577.25,,email
CMP-249824,2024-03-19,NA,10940.0,83,2.0,,439.25,google,cpc
CMP-598560,2025-10-21,EU,,324,30.0,92.88,8714.98,(not set),
CMP-977944,2024-11-24,LATAM,15293.0,518,12.0,135.87,4159.94,email,(none)
CMP-390956,2025-11-09,EU,11783.0,224,8.0,160.55,1377.24,google,cpc
CMP-472235,2025-08-06,NA,4407.0,126,8.0,77.58,3324.31,email,email
CMP-887046,2024-01-02,NA,9380.0,299,13.0,175.84,6270.74,email,cpc
CMP-670512,2025-03-25,EU,14042.0,191,2.0,107.53,1019.94,meta,paid_social
CMP-181998,2025-09-08,NA,7511.0,230,22.0,144.58,10845.18,meta,cpc
CMP-561047,2024-09-21,LATAM,2020.0,68,0.0,31.49,0.0,google,(none)
CMP-909478,2025-04-23,EU,19844.0,764,11.0,125.11,5032.86,(not set),(none)
CMP-857213,2025-11-04,EU,20559.0,762,33.0,158.38,6297.55,tiktok,organic
CMP-198406,2025-05-02,LATAM,11901.0,363,5.0,225.13,920.76,google,paid_social
CMP-734787,2025-08-18,APAC,1762.0,73,6.0,29.89,2591.49,meta,(none)
CMP-472235,2024-03-01,LATAM,15693.0,512,36.0,344.38,15299.43,email,cpc
CMP-544677,2025-06-16,LATAM,11664.0,523,20.0,236.65,3854.65,(not set),(none)
CMP-501548,2025-06-29,EU,15783.0,452,26.0,82.04,13024.38,(not set),cpc
CMP-667297,2024-10-31,EU,17146.0,71,2.0,254.75,483.62,meta,email
CMP-160006,2024-01-07,NA,6104.0,213,15.0,133.29,5555.34,tiktok,(none)
CMP-417255,2025-06-13,NA,7899.0,350,6.0,31.84,,tiktok,email
CMP-804633,2024-01-25,LATAM,6635.0,225,18.0,119.82,,partner,organic
CMP-558482,2024-10-18,APAC,9761.0,433,10.0,160.89,3344.26,google,affiliate
CMP-838474,2025-10-31,LATAM,7729.0,101,3.0,33.13,,email,(none)
CMP-387492,09-Apr-2024,EU,10927.0,242,13.0,233.71,5127.15,email,email
CMP-181566,2024-01-05,EU,7383.0,79,2.0,29.75,873.01,email,cpc
CMP-365329,2024-02-29,EU,5816.0,39,1.0,61.58,,meta,affiliate
CMP-783768,2024-09-11,LATAM,5444.0,89,8.0,25.2,3206.88,google,(none)
CMP-857213,2025-03-06,LATAM,65148.0,1267,39.0,1150.99,,partner,organic
CMP-712859,2024-02-02,APAC,7550.0,141,2.0,91.42,734.52,email,(none)
CMP-195775,2025-06-22,APAC,17434.0,781,12.0,271.91,,,cpc
CMP-425468,2025-01-07,APAC,7996.0,205,9.0,67.31,2548.33,email,email
CMP-397992,26-May-2024,APAC,17545.0,555,,202.98,6573.57,partner,(none)
CMP-779003,2024-03-25,APAC,9069.0,35,1.0,87.02,489.2,(not set),paid_social
CMP-778657,2024-01-10,NA,12934.0,280,10.0,200.34,5092.81,meta,affiliate
CMP-170015,10-May-2025,APAC,31767.0,1168,30.0,402.78,9859.33,google,
CMP-249824,2025-11-14,LATAM,19188.0,615,23.0,226.41,5658.92,(not set),paid_social
CMP-243628,2025-02-07,NA,6938.0,207,6.0,28.85,1103.94,google,affiliate
CMP-387492,2024-01-21,APAC,5632.0,65,1.0,72.66,485.96,(not set),cpc
CMP-301998,2024-03-30,NA,24810.0,354,24.0,467.93,8062.23,partner,affiliate
CMP-983101,2024-11-04,LATAM,10245.0,45,0.0,116.08,0.0,tiktok,cpc
CMP-522857,2024-08-28,APAC,3848.0,158,8.0,19.13,4064.75,tiktok,organic
CMP-126524,2025-05-30,NA,7386.0,45,2.0,102.12,691.74,tiktok,(none)
CMP-755331,2025-08-28,APAC,3897.0,14,0.0,63.44,0.0,google,cpc
CMP-135156,2024-02-18,EU,51334.0,468,28.0,$279.97,7180.22,google,(none)
CMP-117484,2025-11-29,EU,13291.0,427,14.0,76.27,6145.23,google,affiliate
CMP-492383,2024-09-14,NA,9233.0,125,2.0,71.04,544.08,email,organic
CMP-501035,2024-08-05,APAC,12897.0,140,10.0,56.91,3072.79,(not set),affiliate
CMP-442978,2024-09-14,LATAM,16925.0,244,15.0,69.13,7351.53,(not set),(none)
CMP-647341,2025-06-25,LATAM,6103.0,181,,86.96,3628.72,google,
CMP-737058,2025-06-09,EU,10991.0,101,6.0,238.98,1349.91,partner,organic
CMP-390956,2024-02-15,LATAM,9088.0,125,2.0,103.78,671.75,partner,(none)
CMP-755643,2025-08-25,APAC,5852.0,111,4.0,$70.68,,meta,organic
CMP-672089,2025-01-17,APAC,3442.0,145,10.0,26.96,4966.38,google,cpc
CMP-580870,2024-08-19,LATAM,6190.0,143,11.0,125.49,3919.2,meta,cpc
CMP-304355,2025-10-24,NA,8373.0,139,8.0,50.9,3685.63,,organic
CMP-596403,2024-10-09,LATAM,11982.0,237,16.0,121.24,,(not set),cpc
CMP-670512,2025-03-09,EU,12500.0,433,18.0,225.59,9231.13,email,paid_social
CMP-319473,2025-06-04,NA,10076.0,228,1.0,164.4,356.58,email,organic
CMP-800969,2025-06-26,NA,11163.0,364,15.0,99.29,4889.74,,affiliate
CMP-993990,2025-01-09,NA,54866.0,899,7.0,872.82,2827.01,google,organic
CMP-594601,2024-03-15,APAC,3577.0,58,0.0,55.25,0.0,(not set),organic
CMP-390956,2024-11-27,LATAM,7721.0,108,4.0,,1569.19,partner,email
CMP-304355,2024-02-24,LATAM,5606.0,130,5.0,83.39,2372.26,email,(none)
CMP-883945,2024-03-07,LATAM,4308.0,113,5.0,90.17,1868.08,google,cpc
CMP-250295,2024-06-16,EU,13669.0,61,0.0,185.67,0.0,google,(none)
CMP-432369,2025-05-03,NA,10315.0,227,9.0,56.5,4290.05,tiktok,cpc
CMP-783768,2024-01-14,NA,5301.0,185,17.0,37.2,6223.42,tiktok,paid_social
CMP-483450,2025-06-03,APAC,,89,3.0,125.39,,tiktok,affiliate
